,Sample_ID,Population,Group,Lat,Long,Length (mm),CRT_ELAI,IRT_ELAI,RBT_ELAI,WCT_ELAI,YCT_ELAI
Lower Kootenai R,,,,,,,,,,,
,BearCreek_20_027,Bear_20,Libby_Creek,48.179652,-115.575449,170,0.049022805,0.943139593,0.992162398,0.007837602,0
,BearCreek_20_028,Bear_20,Libby_Creek,48.179652,-115.575449,115,0.042554737,0.945312784,0.987867521,0.012132479,0
,BearCreek_20_029,Bear_20,Libby_Creek,48.179652,-115.575449,183,0.056682022,0.934004858,0.99068688,0.00931312,0
,BearCreek_20_030,Bear_20,Libby_Creek,48.179652,-115.575449,125,0.011343089,0.982823254,0.994166343,0.005833657,0
,BearCreek_20_031,Bear_20,Libby_Creek,48.179652,-115.575449,148,0.059982374,0.930639607,0.99062198,0.00937802,0
,BearCreek_20_032,Bear_20,Libby_Creek,48.179652,-115.575449,111,0.029481494,0.966317898,0.995799393,0.004200502,1.06E-07
,BearCreek_20_033,Bear_20,Libby_Creek,48.179652,-115.575449,123,0.053050867,0.93986602,0.992916886,0.007083114,0
,BearCreek_20_034,Bear_20,Libby_Creek,48.179652,-115.575449,120,0.058132363,0.933324389,0.991456752,0.008543248,0
,BearCreek_20_035,Bear_20,Libby_Creek,48.179652,-115.575449,125,0.019893168,0.976407231,0.996300398,0.003699602,0
,BearCreek_20_036,Bear_20,Libby_Creek,48.179652,-115.575449,136,0.061773565,0.934926519,0.996700084,0.003299916,0
,BearCreek_20_037,Bear_20,Libby_Creek,48.179652,-115.575449,153,0.040317686,0.952324578,0.992642264,0.007357736,0
,BearCreek_20_038,Bear_20,Libby_Creek,48.179652,-115.575449,166,0.032950271,0.96362503,0.996575301,0.003424699,0
,BearCreek_20_039,Bear_20,Libby_Creek,48.179652,-115.575449,191,0.027566313,0.962809473,0.990375786,0.009624214,0
,BearCreek_20_040,Bear_20,Libby_Creek,48.179652,-115.575449,199,0.014527737,0.974952812,0.98948055,0.01051945,0
,BearCreek_20_041,Bear_20,Libby_Creek,48.179652,-115.575449,200,0.01631593,0.976978841,0.993294771,0.006705229,0
,BearCreek_20_042,Bear_20,Libby_Creek,48.179652,-115.575449,125,0.032724078,0.962772994,0.995497072,0.004502928,0
,BearCreek_20_043,Bear_20,Libby_Creek,48.179652,-115.575449,127,0.047502822,0.942288281,0.989791103,0.010208897,0
,BearCreek_20_044,Bear_20,Libby_Creek,48.179652,-115.575449,119,0.024159397,0.960083582,0.984242979,0.015757021,0
,BearCreek_20_045,Bear_20,Libby_Creek,48.179652,-115.575449,122,0.017858721,0.971785081,0.989643802,0.010356198,0
,BearCreek_20_046,Bear_20,Libby_Creek,48.179652,-115.575449,114,0.067818113,0.919462491,0.987280604,0.012719396,0
,BearCreek_20_047,Bear_20,Libby_Creek,48.179652,-115.575449,153,0.06469354,0.92944338,0.99413692,0.00586308,0
,BearCreek_20_048,Bear_20,Libby_Creek,48.179652,-115.575449,165,0.039463069,0.95258056,0.992043629,0.007956371,0
,BearCreek_20_049,Bear_20,Libby_Creek,48.179652,-115.575449,143,0.044020171,0.944277761,0.988297931,0.011702069,0
,BearCreek_20_050,Bear_20,Libby_Creek,48.179652,-115.575449,169,0.000600358,0.992387755,0.992988113,0.007011887,0
,BearCreek_20_051,Bear_20,Libby_Creek,48.179652,-115.575449,170,0.052263099,0.942063449,0.994326547,0.005673453,0
,BearCreek_20_052,Bear_20,Libby_Creek,48.179652,-115.575449,215,0.05685212,0.939110597,0.995962716,0.004037284,0
,BearCreek_20_053,Bear_20,Libby_Creek,48.179652,-115.575449,126,0.049838834,0.942997913,0.992836747,0.007163253,0
,BearCreek_20_054,Bear_20,Libby_Creek,48.179652,-115.575449,160,0.039876483,0.953084248,0.992960732,0.007039268,0
,BearCreek_20_055,Bear_20,Libby_Creek,48.179652,-115.575449,128,0.023028898,0.968203726,0.991232625,0.008767375,0
,BearCreek_20_056,Bear_20,Libby_Creek,48.179652,-115.575449,145,0.05002447,0.944820042,0.994844512,0.005155488,0
,BearCreek_20_057,Bear_20,Libby_Creek,48.179652,-115.575449,160,0.040124736,0.950387346,0.990512082,0.009487918,0
,BearCreek_20_058,Bear_20,Libby_Creek,48.179652,-115.575449,174,0.045164596,0.947412087,0.992576683,0.007423317,0
,BearCreek_20_059,Bear_20,Libby_Creek,48.179652,-115.575449,199,0.027074551,0.966067847,0.993142398,0.006857602,0
,BearCreek_20_060,Bear_20,Libby_Creek,48.179652,-115.575449,114,0.024421667,0.961519285,0.985940952,0.014059048,0
,BearCreek_20_061,Bear_20,Libby_Creek,48.179652,-115.575449,122,0.028759007,0.967753749,0.996512756,0.003487244,0
,BearCreek_20_062,Bear_20,Libby_Creek,48.179652,-115.575449,97,0.060380552,0.93631041,0.996690963,0.003309037,0
,BearCreek_20_063,Bear_20,Libby_Creek,48.179652,-115.575449,116,0.036143923,0.957820217,0.99396414,0.00603586,0
,BearCreek_20_064,Bear_20,Libby_Creek,48.179652,-115.575449,171,0.017178649,0.971995832,0.989174481,0.010825519,0
,BearCreek_20_065,Bear_20,Libby_Creek,48.179652,-115.575449,116,0.04698273,0.941283244,0.988265973,0.011734027,0
,BearCreek_20_066,Bear_20,Libby_Creek,48.179652,-115.575449,150,0.037059193,0.952996978,0.990056172,0.009943828,0
,BearCreek_20_067,Bear_20,Libby_Creek,48.179652,-115.575449,235,0.066315676,0.927988269,0.994303945,0.005696055,0
,BearCreek_20_068,Bear_20,Libby_Creek,48.179652,-115.575449,138,0.054469047,0.940540103,0.99500915,0.00499085,0
,BearCreek_20_069,Bear_20,Libby_Creek,48.179652,-115.575449,114,0.016341692,0.980241396,0.996583089,0.003416911,0
,BearCreek_20_070,Bear_20,Libby_Creek,48.179652,-115.575449,126,0.069937844,0.899288915,0.969226759,0.030773241,0
,BearCreek_20_071,Bear_20,Libby_Creek,48.179652,-115.575449,141,0.037305609,0.958878071,0.99618368,0.00381632,0
,BearCreek_20_072,Bear_20,Libby_Creek,48.179652,-115.575449,165,0.002697034,0.993472288,0.996169322,0.003830678,0
,BearCreek_20_073,Bear_20,Libby_Creek,48.179652,-115.575449,127,0.05310087,0.939321103,0.992421973,0.007578027,0
,BearCreek_20_074,Bear_20,Libby_Creek,48.179652,-115.575449,142,0.00895657,0.9811715,0.99012807,0.00987193,0
,BearCreek_20_075,Bear_20,Libby_Creek,48.179652,-115.575449,169,0.029247686,0.961815177,0.991062863,0.008937137,0
,BearCreek_20_076,Bear_20,Libby_Creek,48.179652,-115.575449,162,0.071434176,0.921441159,0.992875336,0.007124664,0
,BearCreek_20_077,Bear_20,Libby_Creek,48.179652,-115.575449,121,0.014234644,0.982433188,0.996667833,0.003332167,0
,BearCreek_20_078,Bear_20,Libby_Creek,48.179652,-115.575449,129,0.043982105,0.950769026,0.994751131,0.005248869,0
,BearCreek_20_079,Bear_20,Libby_Creek,48.179652,-115.575449,114,0.022223994,0.973392269,0.995616264,0.004383736,0
,BearCreek_20_080,Bear_20,Libby_Creek,48.179652,-115.575449,111,0.036934868,0.951283879,0.988218746,0.011781254,0
,BearCreek_20_081,Bear_20,Libby_Creek,48.179652,-115.575449,192,0.028940224,0.967584694,0.996524918,0.003475082,0
,BearCreek_20_082,Bear_20,Libby_Creek,48.179652,-115.575449,119,0.066101396,0.929255924,0.99535732,0.00464268,0
,BearCreek_20_083,Bear_20,Libby_Creek,48.179652,-115.575449,201,0.035332372,0.958645083,0.993977455,0.006022545,0
,BearCreek_20_084,Bear_20,Libby_Creek,48.179652,-115.575449,127,0.063373054,0.924613366,0.98798642,0.01201358,0
,BearCreek_20_085,Bear_20,Libby_Creek,48.179652,-115.575449,154,0.046601207,0.949009944,0.995611151,0.004388849,0
,BearCreek_20_087,Bear_20,Libby_Creek,48.179652,-115.575449,158,0.025168207,0.9713526,0.996520806,0.003479194,0
,BearCreek_20_089,Bear_20,Libby_Creek,48.179652,-115.575449,130,0.028241254,0.964467101,0.992708355,0.007291645,0
,BearCreek_20_090,Bear_20,Libby_Creek,48.179652,-115.575449,119,0.019376622,0.977197972,0.996574594,0.003425406,0
,BearCreek_20_091,Bear_20,Libby_Creek,48.179652,-115.575449,180,0.045695819,0.937422817,0.983118635,0.016881365,0
,BearCreek_20_092,Bear_20,Libby_Creek,48.179652,-115.575449,200,0.037235087,0.950036306,0.987271392,0.012728608,0
,BearCreek_20_093,Bear_20,Libby_Creek,48.179652,-115.575449,176,0.053510054,0.943636202,0.997146256,0.002845808,7.94E-06
,BearCreek_20_094,Bear_20,Libby_Creek,48.179652,-115.575449,155,0.026359405,0.97163473,0.997994135,0.002005865,0
,BearCreek_20_095,Bear_20,Libby_Creek,48.179652,-115.575449,188,0.017063364,0.968225007,0.98528837,0.01471163,0
,BearCreek_20_096,Bear_20,Libby_Creek,48.179652,-115.575449,158,0.044474821,0.94929028,0.993765101,0.006234899,0
,BearCreek_20_097,Bear_20,Libby_Creek,48.179652,-115.575449,130,0.039122356,0.956572428,0.995694785,0.004305215,0
,BearCreek_20_098,Bear_20,Libby_Creek,48.179652,-115.575449,126,0.027110092,0.959597157,0.986707248,0.013292752,0
,BearCreek_20_099,Bear_20,Libby_Creek,48.179652,-115.575449,132,0.035341538,0.953057457,0.988398995,0.011601005,0
,BearCreek_20_100,Bear_20,Libby_Creek,48.179652,-115.575449,133,0.037684028,0.953007732,0.99069176,0.00930824,0
,Bear_21_001,Bear_21,Libby_Creek,48.179652,-115.57545,185,0.039533725,0.941610731,0.981144456,0.018855544,0
,Bear_21_002,Bear_21,Libby_Creek,48.179652,-115.57545,172,0.012565133,0.979077798,0.991642931,0.008357069,0
,Bear_21_003,Bear_21,Libby_Creek,48.179652,-115.57545,189,0.03157842,0.962898778,0.994477199,0.005522801,0
,Bear_21_004,Bear_21,Libby_Creek,48.179652,-115.57545,126,0.081444685,0.901525814,0.982970499,0.017029501,0
,Bear_21_005,Bear_21,Libby_Creek,48.179652,-115.57545,170,0.072823597,0.918412246,0.991235842,0.008762336,1.82E-06
,Bear_21_006,Bear_21,Libby_Creek,48.179652,-115.57545,148,0.036016467,0.961186993,0.99720346,0.00279654,0
,Bear_21_007,Bear_21,Libby_Creek,48.179652,-115.57545,198,0.0416933,0.951149409,0.992842709,0.007157291,0
,Bear_21_008,Bear_21,Libby_Creek,48.179652,-115.57545,184,0.041095007,0.952707255,0.993802262,0.006197738,0
,Bear_21_009,Bear_21,Libby_Creek,48.179652,-115.57545,172,0.06412036,0.929689911,0.993810271,0.006189729,0.00E+00
,Bear_21_010,Bear_21,Libby_Creek,48.179652,-115.57545,185,0.089749962,0.904484096,0.994234058,0.005765942,0
,Bear_21_011,Bear_21,Libby_Creek,48.179652,-115.57545,141,0.042397175,0.950131952,0.992529127,0.007470873,0
,Bear_21_013,Bear_21,Libby_Creek,48.179652,-115.57545,175,0.069866377,0.928871181,0.998737558,0.001262442,0
,Bear_21_014,Bear_21,Libby_Creek,48.179652,-115.57545,157,0.049596047,0.939568202,0.989164249,0.010835751,0
,Bear_21_015,Bear_21,Libby_Creek,48.179652,-115.57545,149,0.040430305,0.949282835,0.98971314,0.01028686,0
,Bear_21_016,Bear_21,Libby_Creek,48.179652,-115.57545,126,0.048429227,0.948020661,0.996449888,0.003550112,0
,Bear_21_017,Bear_21,Libby_Creek,48.179652,-115.57545,119,0.062172458,0.923099834,0.985272292,0.014727708,0
,Bear_21_018,Bear_21,Libby_Creek,48.179652,-115.57545,172,0.042731124,0.946922088,0.989653212,0.010346788,0
,Bear_21_019,Bear_21,Libby_Creek,48.179652,-115.57545,197,0.00796384,0.988158466,0.996122307,0.003877693,0
,Bear_21_021,Bear_21,Libby_Creek,48.179652,-115.57545,175,0.047282829,0.944508577,0.991791406,0.008208594,0
,Bear_21_022,Bear_21,Libby_Creek,48.179652,-115.57545,190,0.062901455,0.931059782,0.993961237,0.006038763,0
,Bear_21_023,Bear_21,Libby_Creek,48.179652,-115.57545,175,0.055260368,0.93856007,0.993820438,0.006179562,0
,Bear_21_024,Bear_21,Libby_Creek,48.179652,-115.57545,163,0.053092171,0.941760194,0.994852364,0.005147636,0
,Bear_21_026,Bear_21,Libby_Creek,48.179652,-115.57545,184,0.04925332,0.944168871,0.993422191,0.006577809,0
,Bear_21_027,Bear_21,Libby_Creek,48.179652,-115.57545,162,0.050524618,0.9463654,0.996890018,0.003109982,0
,Bear_21_028,Bear_21,Libby_Creek,48.179652,-115.57545,157,0.042352597,0.95264164,0.994994237,0.005005763,0
,Bear_21_029,Bear_21,Libby_Creek,48.179652,-115.57545,195,0.038327703,0.955833019,0.994160723,0.005839277,0
,Bear_21_030,Bear_21,Libby_Creek,48.179652,-115.57545,190,0.002980926,0.994479316,0.997460242,0.002539665,9.28E-08
,Bear_21_031,Bear_21,Libby_Creek,48.179652,-115.57545,196,0.045639113,0.945076928,0.990716041,0.009283959,0
,Bear_21_032,Bear_21,Libby_Creek,48.179652,-115.57545,180,0.033386608,0.957814786,0.991201394,0.008798606,0
,Bear_21_033,Bear_21,Libby_Creek,48.179652,-115.57545,161,0.022534147,0.973292162,0.995826309,0.004173691,0
,Bear_21_034,Bear_21,Libby_Creek,48.179652,-115.57545,132,0.041579422,0.948451963,0.990031385,0.009968615,0
,Bear_21_035,Bear_21,Libby_Creek,48.179652,-115.57545,174,0.045311266,0.946160106,0.991471372,0.008476637,5.20E-05
,Bear_21_036,Bear_21,Libby_Creek,48.179652,-115.57545,130,0.047624373,0.944463402,0.992087776,0.007912224,0
,Bear_21_037,Bear_21,Libby_Creek,48.179652,-115.57545,140,0.038156383,0.955465407,0.99362179,0.00637821,0
,Bear_21_038,Bear_21,Libby_Creek,48.179652,-115.57545,149,0.077080465,0.916251645,0.99333211,0.00666789,0
,Bear_21_039_1,Bear_21,Libby_Creek,48.179652,-115.57545,171,0.048850936,0.944818054,0.993668989,0.006331011,0
,Bear_21_040,Bear_21,Libby_Creek,48.179652,-115.57545,156,0.062076128,0.926404841,0.98848097,0.01151903,0
,Bear_21_041,Bear_21,Libby_Creek,48.179652,-115.57545,165,0.023556376,0.964066257,0.987622633,0.012377367,0
,Bear_21_042,Bear_21,Libby_Creek,48.179652,-115.57545,112,0.046101324,0.94567924,0.991780564,0.008219436,0
,Bear_21_043,Bear_21,Libby_Creek,48.179652,-115.57545,130,0.017895847,0.979818621,0.997714468,0.002285532,0
,Bear_21_044,Bear_21,Libby_Creek,48.179652,-115.57545,116,0.063874899,0.926837921,0.99071282,0.00928718,0
,Bear_21_045,Bear_21,Libby_Creek,48.179652,-115.57545,151,0.074214646,0.917737355,0.991952001,0.008047999,0
,Bear_21_046,Bear_21,Libby_Creek,48.179652,-115.57545,183,0.049634017,0.943246118,0.992880135,0.007119865,0
,Bear_21_047,Bear_21,Libby_Creek,48.179652,-115.57545,140,0.046957018,0.943038335,0.989995352,0.010004648,0
,Bear_21_048,Bear_21,Libby_Creek,48.179652,-115.57545,169,0.052339483,0.939475687,0.99181517,0.00818483,0
,Bear_21_049,Bear_21,Libby_Creek,48.179652,-115.57545,187,0.025789636,0.965724802,0.991514438,0.008485562,0
,Bear_21_050,Bear_21,Libby_Creek,48.179652,-115.57545,185,0.040373411,0.954037647,0.994411058,0.005588942,0
,Bear_21_051,Bear_21,Libby_Creek,48.179652,-115.57545,132,0.093529349,0.900973901,0.994503251,0.005394518,0.000102232
,Bear_21_052,Bear_21,Libby_Creek,48.179652,-115.57545,200,0.012917866,0.979818597,0.992736462,0.007263538,0
,Bear_21_053,Bear_21,Libby_Creek,48.179652,-115.57545,110,0.047266628,0.949689934,0.996956561,0.003043439,0
,Bear_21_054,Bear_21,Libby_Creek,48.179652,-115.57545,136,0.087425011,0.904448727,0.991873738,0.008126262,0
,Bear_21_055,Bear_21,Libby_Creek,48.179652,-115.57545,153,0.068197674,0.924956057,0.993153732,0.006846268,0
,Bear_21_056,Bear_21,Libby_Creek,48.179652,-115.57545,159,0.041479797,0.939151559,0.980631356,0.019368644,0
,Bear_21_057,Bear_21,Libby_Creek,48.179652,-115.57545,160,0.039968,0.955104733,0.995072734,0.004927266,0
,Bear_21_058,Bear_21,Libby_Creek,48.179652,-115.57545,128,0.067781175,0.917631281,0.985412456,0.014587544,0
,Bear_21_061,Bear_21,Libby_Creek,48.179652,-115.57545,144,0.034711322,0.962687422,0.997398744,0.002601256,0
,Bear_21_062,Bear_21,Libby_Creek,48.179652,-115.57545,160,0.067634461,0.927295538,0.994929999,0.005070001,0
,Bear_21_063,Bear_21,Libby_Creek,48.179652,-115.57545,166,0.026751226,0.966104214,0.99285544,0.00714456,0
,Bear_21_064,Bear_21,Libby_Creek,48.179652,-115.57545,105,0.066253778,0.929493987,0.995747765,0.004252235,0
,Bear_21_065,Bear_21,Libby_Creek,48.179652,-115.57545,135,0.045463637,0.950186694,0.995650331,0.004349669,0
,Bear_21_066,Bear_21,Libby_Creek,48.179652,-115.57545,129,0.062426604,0.930128742,0.992555346,0.007162128,0.000282526
,Bear_21_067,Bear_21,Libby_Creek,48.179652,-115.57545,190,0.015204649,0.975867119,0.991071768,0.008928232,0
,Bear_21_068,Bear_21,Libby_Creek,48.179652,-115.57545,132,0.046601832,0.942960725,0.989562557,0.010437443,0
,Bear_21_069,Bear_21,Libby_Creek,48.179652,-115.57545,171,0.020342357,0.970144397,0.990486754,0.009513246,0
,Bear_21_070,Bear_21,Libby_Creek,48.179652,-115.57545,231,0.013735543,0.977373255,0.991108798,0.008891202,0
,Bear_21_071,Bear_21,Libby_Creek,48.179652,-115.57545,168,0.022562048,0.960109276,0.982671324,0.017328676,0
,Bear_21_072,Bear_21,Libby_Creek,48.179652,-115.57545,172,0.100191638,0.897869925,0.998061563,0.001938437,0.00E+00
,Bear_21_073,Bear_21,Libby_Creek,48.179652,-115.57545,191,0.073882342,0.917932627,0.991814969,0.008185031,0
,Bear_21_074,Bear_21,Libby_Creek,48.179652,-115.57545,170,0.015643837,0.98126946,0.996913296,0.003086704,0
,Bear_21_075,Bear_21,Libby_Creek,48.179652,-115.57545,114,0.034760583,0.951578695,0.986339278,0.013660722,0
,Bear_21_076,Bear_21,Libby_Creek,48.179652,-115.57545,162,0.055967263,0.938973548,0.994940811,0.005059189,0
,Bear_21_077,Bear_21,Libby_Creek,48.179652,-115.57545,143,0.101931155,0.888846726,0.990777881,0.009222119,0
,Bear_21_078,Bear_21,Libby_Creek,48.179652,-115.57545,191,0.050072119,0.941506809,0.991578928,0.008421072,0
,Bear_21_079,Bear_21,Libby_Creek,48.179652,-115.57545,136,0.056968222,0.940849409,0.997817631,0.002182369,0
,Bear_21_080,Bear_21,Libby_Creek,48.179652,-115.57545,146,0.036427881,0.952895672,0.989323553,0.010676447,0
,Bear_21_081,Bear_21,Libby_Creek,48.179652,-115.57545,180,0.023491764,0.971599913,0.995091677,0.004908323,0
,Bear_21_083,Bear_21,Libby_Creek,48.179652,-115.57545,115,0.033551072,0.963249282,0.996800354,0.003199646,0
,Bear_21_084,Bear_21,Libby_Creek,48.179652,-115.57545,122,0.025380618,0.968343289,0.993723907,0.006276093,0
,Bear_21_086,Bear_21,Libby_Creek,48.179652,-115.57545,168,0.033205451,0.955852929,0.98905838,0.01094162,0
,Bear_21_087,Bear_21,Libby_Creek,48.179652,-115.57545,170,0.051379008,0.942271965,0.993650973,0.006349027,0
,Bear_21_088,Bear_21,Libby_Creek,48.179652,-115.57545,120,0.014216122,0.983107116,0.997323238,0.002676762,0
,Bear_21_089,Bear_21,Libby_Creek,48.179652,-115.57545,171,0.03053068,0.958075201,0.988605881,0.011394119,0.00E+00
,Bear_21_090,Bear_21,Libby_Creek,48.179652,-115.57545,240,0.034309751,0.954911988,0.989221738,0.010778262,0
,Bear_21_091,Bear_21,Libby_Creek,48.179652,-115.57545,159,0.096417338,0.900136053,0.996553391,0.003446609,0
,Bear_21_092,Bear_21,Libby_Creek,48.179652,-115.57545,182,0.04441633,0.941698362,0.986114692,0.013885308,0
,Bear_21_094,Bear_21,Libby_Creek,48.179652,-115.57545,137,0.067614776,0.930697104,0.99831188,0.00168812,0
,Bear_21_095,Bear_21,Libby_Creek,48.179652,-115.57545,185,0.030485106,0.961676217,0.992161323,0.007838677,0
,Bear_21_096,Bear_21,Libby_Creek,48.179652,-115.57545,144,0.039332623,0.950469042,0.989801665,0.010198335,0
,Bear_21_097,Bear_21,Libby_Creek,48.179652,-115.57545,194,0.0534418,0.943986032,0.997427832,0.002572168,0
,Bear_21_098,Bear_21,Libby_Creek,48.179652,-115.57545,126,0.068963038,0.921937433,0.990900471,0.008989447,0.000110082
,Bear_21_099,Bear_21,Libby_Creek,48.179652,-115.57545,169,0.061737625,0.933372465,0.99511009,0.00488991,0
,Bear_21_100,Bear_21,Libby_Creek,48.179652,-115.57545,139,0.030101498,0.967419824,0.997521321,0.002478679,0
,Bear_21_101,Bear_21,Libby_Creek,48.179652,-115.57545,134,0.024373924,0.960731508,0.985105432,0.014894568,0
,Bear_21_102,Bear_21,Libby_Creek,48.179652,-115.57545,117,0.033556847,0.955458023,0.98901487,0.01098513,0
,Bear_21_103,Bear_21,Libby_Creek,48.179652,-115.57545,213,0.044547006,0.936539672,0.981086678,0.018913322,0
,,,,,,,,,,,
,Bear_17_184,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000475904,0.992894022,0.993369926,0.006630074,0
,Bear_17_200,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000230542,0.994345404,0.994575946,0.005424054,0
,Bear_17_201,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000326906,0.997771583,0.998098489,0.001901511,0
,Bear_17_202,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000257439,0.997121491,0.99737893,0.00262107,0
,Bear_17_203,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0,1,1,0,0
,Bear_17_205,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0,0.994946052,0.994946052,0.005053948,0
,Bear_17_208,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000266446,0.996123444,0.99638989,0.00361011,0
,Bear_17_209,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000158448,0.995643464,0.995801912,0.004198088,0
,Bear_17_210,Bear_17,Libby_Creek,48.16477,-115.63729,NA,0.000580948,0.997590935,0.998171882,0.001828118,0
,BearUp_22_01,Up_Bear_22,Libby_Creek,48.163742,-115.638489,116,0.000202463,0.997669785,0.997872247,0.002127753,0
,BearUp_22_02,Up_Bear_22,Libby_Creek,48.163742,-115.638489,182,0,0.998177287,0.998177287,0.001822713,0
,BearUp_22_03,Up_Bear_22,Libby_Creek,48.163742,-115.638489,111,5.60E-05,0.994976552,0.995032503,0.004967497,0
,BearUp_22_04,Up_Bear_22,Libby_Creek,48.163742,-115.638489,139,0,0.99764402,0.99764402,0.00235598,0
,BearUp_22_05,Up_Bear_22,Libby_Creek,48.163742,-115.638489,173,0,0.996853756,0.996853756,0.003146244,0
,BearUp_22_06,Up_Bear_22,Libby_Creek,48.163742,-115.638489,200,0.000335856,0.995077653,0.995413509,0.004586491,0
,BearUp_22_07,Up_Bear_22,Libby_Creek,48.163742,-115.638489,213,0,0.999200929,0.999200929,0.000798025,1.05E-06
,BearUp_22_08,Up_Bear_22,Libby_Creek,48.163742,-115.638489,264,0.000743639,0.99202814,0.992771778,0.007228222,0
,BearUp_22_09,Up_Bear_22,Libby_Creek,48.163742,-115.638489,146,2.49E-06,0.99950702,0.999509509,0.000490491,0
,BearUp_22_100,Up_Bear_22,Libby_Creek,48.163742,-115.638489,166,4.07E-05,0.994401692,0.994442372,0.005557628,0
,BearUp_22_101,Up_Bear_22,Libby_Creek,48.163742,-115.638489,147,0.000827085,0.994310668,0.995137752,0.004862248,0
,BearUp_22_103,Up_Bear_22,Libby_Creek,48.163742,-115.638489,152,0,0.995476289,0.995476289,0.004523711,0
,BearUp_22_105,Up_Bear_22,Libby_Creek,48.163742,-115.638489,158,0,0.996316189,0.996316189,0.003683811,0
,BearUp_22_106,Up_Bear_22,Libby_Creek,48.163742,-115.638489,208,0.000283978,0.991093529,0.991377507,0.008622493,0
,BearUp_22_107,Up_Bear_22,Libby_Creek,48.163742,-115.638489,192,0,0.992792322,0.992792322,0.007207678,0
,BearUp_22_108,Up_Bear_22,Libby_Creek,48.163742,-115.638489,184,0.000742097,0.99596756,0.996709658,0.003290342,0
,BearUp_22_109,Up_Bear_22,Libby_Creek,48.163742,-115.638489,212,5.80E-07,0.998085984,0.998086563,0.001913437,0
,BearUp_22_10,Up_Bear_22,Libby_Creek,48.163742,-115.638489,206,0.000189633,0.992842497,0.99303213,0.00696787,0
,BearUp_22_110,Up_Bear_22,Libby_Creek,48.163742,-115.638489,122,0.000141349,0.995629042,0.995770391,0.004229609,0
,BearUp_22_111,Up_Bear_22,Libby_Creek,48.163742,-115.638489,163,7.98E-05,0.997762258,0.997842027,0.002157973,0
,BearUp_22_112,Up_Bear_22,Libby_Creek,48.163742,-115.638489,197,0.000165157,0.991468715,0.991633873,0.008366127,0
,BearUp_22_113,Up_Bear_22,Libby_Creek,48.163742,-115.638489,211,0.000405273,0.995315041,0.995720314,0.004279686,0
,BearUp_22_114,Up_Bear_22,Libby_Creek,48.163742,-115.638489,177,0.000524128,0.995904832,0.99642896,0.00357104,0
,BearUp_22_115,Up_Bear_22,Libby_Creek,48.163742,-115.638489,195,6.98E-06,0.996866627,0.996873609,0.003126391,0
,BearUp_22_116,Up_Bear_22,Libby_Creek,48.163742,-115.638489,217,0,0.994991798,0.994991798,0.005008202,0
,BearUp_22_117,Up_Bear_22,Libby_Creek,48.163742,-115.638489,187,0.000303814,0.994024161,0.994327975,0.005672025,0
,BearUp_22_118,Up_Bear_22,Libby_Creek,48.163742,-115.638489,232,4.65E-07,0.998627083,0.998627548,0.001372452,0
,BearUp_22_119,Up_Bear_22,Libby_Creek,48.163742,-115.638489,134,3.29E-06,0.994021982,0.994025277,0.005974723,0
,BearUp_22_11,Up_Bear_22,Libby_Creek,48.163742,-115.638489,147,0.000106397,0.996320022,0.996426419,0.003573581,0
,BearUp_22_120,Up_Bear_22,Libby_Creek,48.163742,-115.638489,109,0,1,1,0,0
,BearUp_22_121,Up_Bear_22,Libby_Creek,48.163742,-115.638489,103,0.000216125,0.996416702,0.996632827,0.003367173,0
,BearUp_22_12,Up_Bear_22,Libby_Creek,48.163742,-115.638489,180,5.63E-06,0.995377128,0.995382758,0.004617242,0
,BearUp_22_13,Up_Bear_22,Libby_Creek,48.163742,-115.638489,216,0.000766031,0.994909744,0.995675775,0.004324225,0
,BearUp_22_14,Up_Bear_22,Libby_Creek,48.163742,-115.638489,189,9.64E-05,0.997514351,0.997610722,0.002389278,0
,BearUp_22_15,Up_Bear_22,Libby_Creek,48.163742,-115.638489,220,0,0.999148991,0.999148991,0.000851009,0
,BearUp_22_16,Up_Bear_22,Libby_Creek,48.163742,-115.638489,145,0.000158789,0.996825488,0.996984277,0.003015723,0
,BearUp_22_17,Up_Bear_22,Libby_Creek,48.163742,-115.638489,155,0,0.997474219,0.997474219,0.002525781,0
,BearUp_22_18,Up_Bear_22,Libby_Creek,48.163742,-115.638489,157,0.000426611,0.993833919,0.99426053,0.00573947,0
,BearUp_22_19,Up_Bear_22,Libby_Creek,48.163742,-115.638489,115,0,0.997985267,0.997985267,0.002014733,0
,BearUp_22_20,Up_Bear_22,Libby_Creek,48.163742,-115.638489,174,0.000156619,0.997452977,0.997609596,0.002390404,0
,BearUp_22_21,Up_Bear_22,Libby_Creek,48.163742,-115.638489,201,0.000166157,0.993823814,0.993989971,0.006010029,0
,BearUp_22_22,Up_Bear_22,Libby_Creek,48.163742,-115.638489,240,3.76E-05,0.998285858,0.998323487,0.001676513,0
,BearUp_22_23,Up_Bear_22,Libby_Creek,48.163742,-115.638489,172,0,0.998475557,0.998475557,0.001524443,0
