Sample_ID	RBT_ELAI	WCT_ELAI	YCT_ELAI	# Heterokaryotypic Inversions
EFYaak_22_001	0.993714737	0.006285263	0	0
EFYaak_22_002	0.998740859	0.001259141	0	0
EFYaak_22_003	0.996288343	0.003711657	0	0
EFYaak_22_004	0.988714023	0.011285977	0	0
EFYaak_22_005	0.983477636	0.016522364	0	0
EFYaak_22_006	0.997710113	0.002289887	0	0
EFYaak_22_008	0.998561616	0.001438384	0	0
EFYaak_22_009	0.976345836	0.023654164	0	0
EFYaak_22_010	0.996769097	0.003230903	0	0
EFYaak_22_012	0.999085188	0.000914812	0	0
EFYaak_22_013	0.997571494	0.002428506	0	0
EFYaak_22_014	0.999245392	0.000754608	0	0
EFYaak_22_015	0.998533311	0.001466689	0	0
EFYaak_22_016	0.990767968	0.009232032	0	0
EFYaak_22_017	0.998341441	0.001658559	0	0
EFYaak_22_018	0.991389502	0.008610498	0	0
EFYaak_22_019	0.975557711	0.024442289	0	0
EFYaak_22_020	0.99751207	0.00248793	0	0
EFYaak_22_021	0.997791131	0.002208869	0	0
EFYaak_22_022	0.997450008	0.002549992	0	0
EFYaak_22_023	0.969114274	0.030885726	0	0
EFYaak_22_024	0.994113688	0.005886312	0	0
EFYaak_22_025	0.996657751	0.003342249	0	0
EFYaak_22_026	0.994573284	0.005426716	0	0
EFYaak_22_027	0.990668212	0.009331788	0	0
EFYaak_22_028	0.999183125	0.000816875	0	0
EFYaak_22_029	0.972228427	0.027771573	0	1
EFYaak_22_030	0.997100608	0.002899392	0	0
EFYaak_22_031	0.996149857	0.003850143	0	0
EFYaak_22_032	0.995475691	0.004524309	0	0
EFYaak_22_033	0.998036078	0.001963922	0	0
EFYaak_22_035	0.820155246	0.179844754	0	4
EFYaak_22_036	0.997961131	0.002038869	0	0
EFYaak_22_037	1	0	0	0
EFYaak_22_038	0.992461708	0.007538292	0	0
EFYaak_22_039	0.999239937	0.000760063	0	0
EFYaak_22_040	0.999266604	0.000733396	0	0
EFYaak_22_041	0.996086109	0.003913891	0	0
EFYaak_22_042	0.996658474	0.003341526	0	0
EFYaak_22_043	0.998429763	0.001570237	0	0
EFYaak_22_044	0.999618479	0.000381521	0	0
EFYaak_22_045	0.998934091	0.001065909	0	0
EFYaak_22_046	0.998048969	0.001951031	0	0
EFYaak_22_047	0.994659216	0.005340784	0	0
EFYaak_22_048	0.998052321	0.001947679	0	0
EFYaak_22_049	0.99699377	0.00300623	0	0
EFYaak_22_050	0.994344506	0.005655494	0	0
EFYaak_22_051	0.99770504	0.00229496	0	0
EFYaak_22_052	0.989608953	0.010391047	0	0
EFYaak_22_054	0.999014793	0.000985207	0	0
EFYaak_22_055	1	0	0	0
EFYaak_22_056	0.998777147	0.001222853	0	0
EFYaak_22_057	0.998493236	0.001506764	0	0
EFYaak_22_058	0.989771086	0.010228914	0	0
EFYaak_22_059	0.987897392	0.012102608	0	0
EFYaak_22_060	0.998142092	0.001857908	0	0
EFYaak_22_062	0.997834431	0.002165569	0	0
EFYaak_22_063	0.999031017	0.000968983	0	0
EFYaak_22_064	0.998366044	0.001633956	0	0
EFYaak_22_065	0.994468668	0.005531332	0	0
EFYaak_22_066	0.998150781	0.001849219	0	0
EFYaak_22_067	0.998983519	0.001016481	0	0
EFYaak_22_068	0.998725581	0.001274419	0	0
EFYaak_22_070	0.992215468	0.007784532	0	0
EFYaak_22_072	0.997289739	0.002710261	0	0
EFYaak_22_075	0.999154919	0.000845081	0	0
EFYaak_22_076	0.99931852	0.00068148	0	0
EFYaak_22_077	0.998547275	0.001452725	0	0
EFYaak_22_078	0.999173924	0.000826076	0	0
EFYaak_22_079	0.998142975	0.001857025	0	0
EFYaak_22_080	0.998936552	0.001063448	0	0
EFYaak_22_081	0.997541602	0.002458398	0	0
EFYaak_22_083	0.994350705	0.005649295	0	0
EFYaak_22_086	0.998209393	0.001790607	0	0
EFYaak_22_088	0.973310749	0.026678371	1.09E-05	0
EFYaak_22_089	0.998534048	0.001465952	0	0
EFYaak_22_090	0.997462699	0.002537301	0	0
EFYaak_22_091	0.992065013	0.007934987	0	0
EFYaak_22_092	0.996164242	0.003835758	0	0
EFYaak_22_094	0.997853627	0.002146373	0	0
EFYaak_22_095	0.997321805	0.002678195	0	0
EFYaak_22_096	0.992734821	0.007265179	0	0
EFYaak_22_097	0.999311434	0.000688566	0	0
EFYaak_22_098	0.998805961	0.001194039	0	0
EFYaak_22_099	0.997820541	0.002179459	0	0
EFYaak_22_100	0.998547951	0.001452049	0	0
EFYaak_22_101	0.998435778	0.001564222	0	0
EFYaak_22_102	0.950320619	0.049679381	0	0
EFYaak_22_103	0.971647185	0.028352815	0	1
EFYaak_22_104	0.996197801	0.003802199	0	0
EFYaak_22_105	0.996421256	0.003578744	0	0
EFYaak_22_106	0.998439188	0.001560812	0	0
EFYaak_22_107	0.992320524	0.007679476	0	0
EFYaak_22_108	0.997451741	0.002548259	0	0
EFYaak_22_109	0.99728399	0.00271601	0	0
EFYaak_22_111	0.993521038	0.006478962	0	0
EFYaak_22_112	0.990388474	0.009611526	0	0
EFYaak_22_113	0.999190295	0.000809705	0	0
EFYaak_22_114	0.99774511	0.00225489	0	0
EFYaak_22_116	0.996334591	0.003665409	0	0
EFYaak_22_117	0.998870016	0.001129984	0	0
EFYaak_22_118	0.998444885	0.001555115	0	0
EFYaak_22_119	0.997083308	0.002916692	0	0
EFYaak_22_120	0.997620749	0.002379251	0	0
EFYaak_22_121	1	0	0	0
EFYaak_22_122	0.996331321	0.003668679	0	0
EFYaak_22_123	0.987449362	0.012550638	0	0
EFYaak_22_124	0.996341409	0.003658591	0	0
EFYaak_22_125	0.997264849	0.002735151	0	0
EFYaak_22_126	0.99802331	0.00197669	0	0
EFYaak_24_001	0.998273519	0.001726481	0	0
EFYaak_24_002	0.974329387	0.025670613	0	0
EFYaak_24_003	0.998892471	0.001107529	0	0
EFYaak_24_004	0.998553009	0.001446991	0	0
EFYaak_24_005	0.998821959	0.001178041	0	0
EFYaak_24_006	0.998143246	0.001856754	0	0
EFYaak_24_007	0.99739603	0.00260397	0	0
EFYaak_24_008	0.998342103	0.001657897	0	0
EFYaak_24_009	0.998361648	0.001638352	0	0
EFYaak_24_010	1	0	0	0
EFYaak_24_011	0.990553104	0.009446896	0	1
EFYaak_24_012	0.999173478	0.000826522	0	0
EFYaak_24_013	0.998573815	0.001426185	0	0
EFYaak_24_014	0.997195622	0.002804378	0	0
EFYaak_24_015	0.99221361	0.00778639	0	0
EFYaak_24_016	0.993846962	0.006153038	0	0
EFYaak_24_017	0.996793985	0.003206015	0	0
EFYaak_24_018	0.993180731	0.006819269	0	0
EFYaak_24_019	0.997367723	0.002632277	0	0
EFYaak_24_020	0.997942998	0.002057002	0	0
EFYaak_24_021	0.98571587	0.01428413	0	0
EFYaak_24_022	0.986988727	0.013011273	0	0
EFYaak_24_023	0.99864914	0.00135086	0	0
EFYaak_24_024	0.997735242	0.002264758	0	0
EFYaak_24_025	0.959096072	0.040903928	0	0
EFYaak_24_026	0.998033508	0.001966492	0	0
EFYaak_24_027	1	0	0	0
EFYaak_24_028	0.994546041	0.005453959	0	0
EFYaak_24_029	0.993580341	0.006419659	0	0
EFYaak_24_030	0.998774343	0.001225657	0	0
EFYaak_24_031	0.999016175	0.000983825	0	0
EFYaak_24_032	0.998307883	0.001692117	0	0
EFYaak_24_033	0.998603149	0.001396851	0	0
EFYaak_24_034	0.996235372	0.003764628	0	0
EFYaak_24_035	0.99713268	0.00286732	0	0
EFYaak_24_036	0.990396576	0.009603424	0	0
EFYaak_24_037	1	0	0	0
EFYaak_24_038	0.996669271	0.003330729	0	0
EFYaak_24_039	0.992155756	0.007844244	0	0
EFYaak_24_040	0.9641625	0.0358375	0	0
EFYaak_24_041	0.9986759	0.0013241	0	0
EFYaak_24_042	0.987915973	0.012084027	0	0
EFYaak_24_043	0.998477271	0.001522729	0	0
EFYaak_24_044	0.997950036	0.002049964	0	0
EFYaak_24_045	0.993382959	0.006617041	0	0
EFYaak_24_046	0.993553016	0.006446984	0	0
EFYaak_24_047	0.997891655	0.002108345	0	0
EFYaak_24_048	0.998515394	0.001484606	0	0
EFYaak_24_049	0.998746453	0.001253547	0	0
EFYaak_24_050	0.99666574	0.00333426	0	0
EFYaak_24_051	0.994129301	0.005870699	0	0
EFYaak_24_052	0.996474103	0.003525897	0	0
EFYaak_24_053	0.998834466	0.001165534	0	0
EFYaak_24_054	0.98105975	0.01894025	0	2
EFYaak_24_055	0.998296638	0.001703362	0	0
EFYaak_24_056	0.998069202	0.001930798	0	0
EFYaak_24_057	0.998879863	0.001120137	0	0
EFYaak_24_058	0.998178445	0.001821555	0	0
EFYaak_24_059	0.998703859	0.001296141	0	0
EFYaak_24_060	0.997648544	0.002351456	0	0
EFYaak_24_061	0.999225173	7.75E-04	0	0
EFYaak_24_062	0.992878211	7.12E-03	0	0
EFYaak_24_063	0.999270499	7.30E-04	0	0
EFYaak_24_064	0.99436195	5.64E-03	0	0
EFYaak_24_065	0.991021089	0.008978911	0	0
EFYaak_24_066	0.99860966	0.00139034	0	0
EFYaak_24_067	0.998465777	1.53E-03	0	0
EFYaak_24_068	0.997265848	0.002734152	0	0
EFYaak_24_070	0.997929583	2.07E-03	0	0
EFYaak_24_071	0.998533696	0.001466304	0	0
EFYaak_24_072	0.997694983	0.002305017	0	0
EFYaak_24_073	0.998596874	0.001403126	0	0
EFYaak_24_075	0.998399203	0.001600797	0	0
EFYaak_24_076	0.998090887	0.001909113	0	0
EFYaak_24_077	0.998202352	0.001797648	0	0
EFYaak_24_078	0.998816117	0.001183883	0	0
EFYaak_24_079	0.990608098	0.009391902	0	0
EFYaak_24_080	0.993055015	0.006944985	0	0
EFYaak_24_081	0.997848882	0.002151118	0	0
EFYaak_24_082	0.986150144	0.013849856	0	0
EFYaak_24_083	0.979790603	0.020209397	0	0
EFYaak_24_084	0.99184451	0.00815549	0	0
EFYaak_24_085	0.99579379	0.00420621	0	0
EFYaak_24_086	0.997050731	0.002949269	0	0
EFYaak_24_087	0.997856348	0.002143652	0	0
EFYaak_24_088	0.997524484	0.002475516	0	0
EFYaak_24_089	0.995913083	0.004086917	0	0
EFYaak_24_090	0.971288094	0.028711906	0	0
EFYaak_24_091	0.998096874	0.001903126	0	0
EFYaak_24_092	0.9986183	0.0013817	0	0
EFYaak_24_093	0.99919269	0.00080731	0	0
EFYaak_24_094	0.998622609	0.001377391	0	0
EFYaak_24_095	0.996203028	0.003796972	0	0
EFYaak_24_096	0.987375708	0.012624292	0	0
EFYaak_24_097	0.99821738	0.00178262	0	0
EFYaak_24_098	1	0	0	0
EFYaak_24_099	0.990461986	0.009538014	0	0
EFYaak_24_100	0.998660419	0.001339581	0	0
EFYaak_24_101	0.998854169	0.001145831	0	0
EFYaak_24_102	0.998309945	0.001690055	0	0
EFYaak_24_103	0.998262205	0.001737795	0	0
EFYaak_24_104	0.997515034	0.002484966	0	0
EFYaak_24_105	0.999429981	0.000570019	0	0
EFYaak_24_106	0.983512899	0.016487101	0	0
EFYaak_24_107	0.993066292	0.006933708	0	0
EFYaak_24_108	0.998512871	0.001487129	0	0
EFYaak_24_109	0.995273378	0.004726622	0	0
EFYaak_24_110	0.997962222	0.002037778	0	0
EFYaak_24_111	0.977565664	0.022434336	0	0
EFYaak_24_112	0.996707024	0.003292976	0	0
EFYaak17_275_09	0.997904868	0.002095132	0	0
EFYaak17_275_10	0.99828815	0.00171185	0	0
EFYaak17_275_11	0.998189308	0.001810692	0	0
EFYaak17_275_13	0.9972784	0.0027216	0	0
ElkLo_12_612	0.160016513	0.839983487	0	2
ElkLo_12_613	0.001387061	0.998612939	0	0
ElkLo_16_913	0.00032572	0.99967428	0	0
ElkLo_16_914	0	1	0	0
ElkLo_16_915	0.270409546	0.729590454	0	5
ElkLo_16_917	6.85E-08	0.999999931	0	0
ElkLo_16_918	0.001486888	0.998513112	0	0
ElkLo_16_919	0.00020206	0.99979794	0	0
ElkLo_16_920	0.000330169	0.999669831	0	0
ElkLo_16_921	6.27E-05	0.99993734	0	0
ElkLo_16_922	0.000766637	0.999233363	0	0
ElkLo_16_923	0.993039675	0.006960325	0	0
ElkLo_16_924	0	0.998336632	0.001663368	0
ElkLo_16_926	0.003353433	0.988841339	0.007805228	0
ElkLo_16_928	0.000810485	0.999189515	0	0
ElkLo_16_929	2.29E-05	0.999977054	0	0
ElkLo_16_930	0.11738962	0.88261038	0	4
ElkLo_16_933	0.015579792	0.984420208	0	0
ElkLo_16_935	0.001222157	0.998777843	0	0
ElkLo_16_936	0	1	0	0
ELR1_2004_04	0.222453507	0.777546493	0	3
ELR1_2004_05	0	1	0	0
ELR1_2004_08	0.994115053	0.005884947	0	0
ELR1_2004_09	0.99937799	0.00062201	0	0
ELR1_2004_11	0.019525092	0.980474908	0	0
ELR1_2004_12	0.996647685	0.003352315	0	0
ELR1_2004_13	0.000894815	0.999105185	0	0
ELR1_2004_14	0.000150777	0.999849223	0	0
ELR1_2004_15	0.248142541	0.751857459	0	3
ELR1_2004_16	0	1	0	0
ELR1_2004_17	0	1	0	0
ELR1_2004_18	0.00023985	0.99976015	0	0
ELR1_2004_25	0.000929597	0.999070403	0	0
ELR1_2004_26	0	1	0	0
ELR1_2004_27	0.002113053	0.997886947	0	0
ELR1_2004_28	0	1	0	0
FisherBW_11_138	0.997885985	0.002114015	0	0
FisherBW_11_147	0.997964175	0.002035825	0	0
FisherBW_11_148	0.99726879	0.00273121	0	0
FisherBW_11_149	0.993418371	0.005854119	7.28E-04	0
FisherBW_11_150	0.991766724	0.008233276	0	0
FisherBW_11_151	0.995046454	0.004460546	0.000493	0
FisherBW_11_153	0.994303364	0.005696636	0	0
FisherBW_11_154	0.99648835	0.00351165	0	0
FisherBW_11_155	0.99646746	0.00353254	0	0
FisherBW_11_156	0.995702762	0.004297238	0	0
FisherBW_11_157	0.997928378	0.002071622	0	0
FisherBW_11_158	0.992356314	0.006980047	0.000663639	0
FisherBW_11_159	0.996140802	0.003859198	0	0
FisherSilver_11_102	0.995917316	0.003961775	0.000120909	0
FisherSilver_11_104	0.995659556	0.004340444	0	0
FisherSilver_11_105	0.994637819	0.003751623	0.001610558	0
FisherSilver_11_116	0.993711557	0.006288443	0	0
FisherSilver_11_117	0.996538042	0.003461958	0	0
Flattail_23_271	0.004624429	0.995375571	0	0
Flattail_23_272	0.003685845	0.996314155	0	0
Flattail_23_273	0.004408571	0.995591429	0.00E+00	0
Flattail_23_274	0.019431661	0.980568339	0	0
Flattail_23_275	0.005091743	0.994908257	0	0
Flattail_23_276	0.007103846	0.992896154	0	0
Flattail_23_277	0.005559744	0.994440256	0.00E+00	0
Flattail_23_278	0.001399889	0.998600111	0	0
Flattail_23_279	0.037341776	0.962658224	0	0
Flattail_23_280	0.003499076	0.996500924	0	0
Flattail_23_281	0.029082987	0.970917013	0.00E+00	0
Flattail_23_282	0.031983557	0.968016443	0	0
Flattail_23_283	0.002560885	0.997439115	0	0
Flattail_23_284	0.026682404	0.973317596	0	0
Flattail_23_285	0.006980987	0.993019013	0	0
Flattail_23_286	0.017444462	0.982555538	0	0
Flow_17_451	0.01366219	0.98633781	0	0
Flow_17_452	0.005026995	0.994973005	0.00E+00	0
Flow_17_453	0.005663609	0.993920487	4.16E-04	0
Flow_17_454	0.811544605	0.188455395	0	2
Flow_17_455	0.010788009	0.989211991	0.00E+00	0
Flow_17_456	0.016879199	0.978770632	4.35E-03	0
Flow_17_457	0.003740807	0.984143217	0.012115976	0
Flow_17_458	0.035172749	0.960205395	4.62E-03	0
Flow_17_459	0.02834143	0.969814273	0.001844296	0
Flow_17_460	0.263182585	0.736817415	0	3
Flow_17_461	0.019336906	0.980663094	0.00E+00	0
Flow_17_462	0.018436026	0.981563974	0	0
Flow_17_463	0.00584892	0.993639951	0.000511129	0
Flow_17_465	0.177299539	0.822700461	0	3
Flow_17_466	0.017703047	0.981783408	5.14E-04	0
Flow_17_467	0.208122597	0.791877403	0	3
Flow_17_468	0.00840382	0.99159618	0	0
Flow_17_469	0.2353263	0.7646737	0	5
Flow_17_470	0.506226008	0.493773992	0	5
Flow_17_471	0.00809151	0.987724455	0.004184035	0
Flow_17_472	0.289194345	0.710805655	0	2
Flow_17_473	0.006429019	0.993570981	0	0
Flow_17_474	0.04160737	0.95839263	0	1
Flow_17_475	0.004687761	0.994833083	0.000479156	0
Flow_17_476	0.28205262	0.717924866	2.25E-05	1
Flow_17_477	0.004382728	0.995617272	0	0
Flow_17_478	0.245991514	0.753622328	0.000386158	6
Flow_17_479	0.013349435	0.977631902	0.009018663	0
Flow_17_480	0.284746225	0.708770188	0.006483587	3
FlowerPipe_11_09	0.992315668	0.006710433	0.000973899	0
FlowerPipe_11_14	0.995742924	0.003597268	0.000659808	0
FlowerPipe_11_19	0.993153693	0.006846307	0	0
FlowerPipe_11_25	0.986323149	0.011660397	0.002016454	0
GeigerLo_22_01	0.978325859	0.021621358	5.28E-05	0
GeigerLo_22_02	0.945588665	0.054098437	0.000312898	0
GeigerLo_22_03	0.950322528	0.04927844	0.000399032	0
GeigerLo_22_04	0.942417497	0.057259207	0.000323296	0
GeigerLo_22_05	0.943332488	0.056667512	0	1
GeigerLo_22_06	0.947525347	0.052474653	0	0
GeigerLo_22_07	0.930155238	0.069844762	0	0
GeigerLo_22_08	0.96767943	0.031474696	0.000845874	0
GeigerLo_22_09	0.955024653	0.044975347	0	0
GeigerLo_22_10	0.927887936	0.071838745	0.000273319	2
GeigerLo_22_11	0.971682248	0.028317752	0	0
GeigerLo_22_12	0.9133352	0.086382083	0.000282717	0
GeigerLo_22_13	0.943148012	0.056851988	0	0
GeigerLo_22_14	0.966333048	0.032659746	0.001007205	0
GeigerLo_22_15	0.957654	0.042346	0	0
GeigerLo_22_16	0.942702128	0.057297872	0	1
GeigerLo_22_17	0.96918889	0.03081111	0	0
GeigerLo_22_18	0.923804825	0.076195175	0	0
GeigerLo_22_19	0.958070597	0.041929371	3.20E-08	0
GeigerLo_22_20	0.913459839	0.085847463	0.000692698	2
GeigerLo_22_21	0.951357857	0.048642143	0	1
GeigerLo_22_22	0.973002927	0.026997073	0	0
GeigerLo_22_23	0.936406609	0.063278356	0.000315035	0
GeigerLo_22_24	0.97645792	0.023478813	6.33E-05	0
GeigerLo_22_25	0.920980838	0.079019162	0	1
GeigerLo_22_26	0.970947985	0.028577391	0.000474624	0
GeigerLo_22_27	0.942858901	0.057141099	0	0
GeigerLo_22_29	0.927477026	0.072522974	0	0
GeigerUp_22_01	0.990375313	0.009624687	0	0
GeigerUp_22_02	0.995557445	0.004442555	0	0
GeigerUp_22_03	0.991799916	0.008148658	5.14E-05	0
GeigerUp_22_04	0.989441936	0.010558064	0	0
GeigerUp_22_05	0.99148747	0.00851253	0	0
GeigerUp_22_06	0.987606736	0.012393264	0	0
GeigerUp_22_08	0.984944447	0.015055553	0	0
GeigerUp_22_09	0.98670045	0.01329955	0	0
GeigerUp_22_10	0.992234806	0.007765194	0	0
GeigerUp_22_11	0.993754501	0.006245499	0	0
GeigerUp_22_12	0.996567754	0.003432246	0	0
GeigerUp_22_13	0.990312244	0.009504243	0.000183513	0
GeigerUp_22_14	0.993798579	0.006110639	9.08E-05	0
GeigerUp_22_15	0.988436565	0.011462102	1.01E-04	0
GeigerUp_22_16	0.985767587	0.014230323	2.09E-06	0
GeigerUp_22_17	0.985959883	0.013985092	5.50E-05	0
GeigerUp_22_18	0.990250916	0.009749084	0	0
GeigerUp_22_19	0.99235403	0.007586263	5.97E-05	0
GeigerUp_22_20	0.990595687	0.009404313	0	0
GeigerUp_22_21	0.978737578	0.021111797	0.000150626	0
GeigerUp_22_22	0.98432815	0.0155814	9.05E-05	0
GeigerUp_22_23	0.989801186	0.010198814	0.00E+00	0
GeigerUp_22_24	0.994026427	0.005973573	0	0
GeigerUp_22_25	0.9906292	0.0093708	0	0
GeigerUp_22_26	0.988330639	0.011652242	1.71E-05	0
GeigerUp_22_27	0.986614743	0.013385257	0	0
GeigerUp_22_28	0.981270135	0.018729865	0	0
GeigerUp_22_29	0.995310598	0.004555295	0.000134108	0
GeigerUp_22_30	0.990656297	0.009343703	0	0
Gen_15_001	0.999167546	0.000832454	0	0
Gen_15_003	0.998297286	0.001702714	0	0
Gen_15_004	0.999076825	0.000923175	0	0
Gen_15_006	0.999362393	0.000637607	0	0
Gen_15_008	0.998233834	0.001766166	0	0
Gen_15_009	0.999203449	0.000796551	0	0
Gen_15_010	0.99386086	0.00613914	0	0
Gen_15_012	0.99949345	0.00050655	0	0
Gen_15_013	0.999532267	0.000467733	0	0
Gen_15_014	0.998875828	0.001124172	0.00E+00	0
Gen_15_015	0.999230881	0.000769119	0	0
Gen_15_017	0.993768017	0.006231983	0	0
Gen_15_018	0.999515974	0.000484026	0	0
Gen_15_019	0.999606239	0.000393761	0	0
Gen_15_020	0.999202869	0.000797131	0	0
Gen_15_021	0.998651344	0.001348656	0	0
Gen_15_024	0.999130171	0.000869829	0	0
Gen_15_025	0.999846521	0.000153479	0	0
GOC1_03_03	0.000479372	0.999520628	0	0
GOC1_03_04	0.000686021	0.999313979	0	0
GOC1_03_05	0.000325193	0.999674807	0	0
GOC1_03_06	0.000128846	0.999871154	0	0
GOC1_03_08	0.000777506	0.999222494	0	0
GOC1_03_09	0	1	0	0
GOC1_03_10	0	1	0	0
GOC1_03_11	0.004581735	0.995418265	0	1
GOC1_03_14	0.973523479	0.026476521	0	0
GOC1_03_15	0.003400636	0.996599364	0	0
GOC1_03_16	0.001278985	0.998721015	0	0
GOC1_03_17	0.000359389	0.999640611	0	0
GOC1_03_18	0.496599011	0.503400989	0	6
GOC1_03_20	1.63E-05	0.99998368	0	0
GOC1_03_21	0.98592288	0.012089034	0.001988086	0
GOC1_03_22	0.000252356	0.999747644	0	0
GoldL_16_37	0	1	0	0
GoldL_16_38	0.002663478	0.997336522	0	0
GoldL_16_39	0.000742689	0.999257311	0	0
GoldL_16_41	0.680663509	0.319336491	0	3
GoldL_16_45	0.000688133	0.999311867	0	0
GoldL_16_46	0	1	0	0
GoldL_16_48	0	1	0	0
GoldL_16_61	5.99E-07	0.999999401	0	0
GoldL_16_63	8.84E-07	0.999999116	0	0
GoldL_16_64	0.244924736	0.755075264	0	1
GoldL_16_65	0.000534883	0.999465117	0	0
GoldL_16_66	0.014184453	0.985815547	0	0
GoldL_16_68	0.002397029	0.997602971	0	0
GoldL_16_69	0.000794486	0.999205514	0	0
GoldL_16_70	1.00E-05	0.999989957	0	0
GoldL_16_71	0.000474554	0.999525446	0	0
GoldL_16_72	0.000125849	0.999874151	0	0
GoldL_16_87	0.000287777	0.999712223	0	0
GoldL_16_95	0	1	0	0
GoldL_16_96	0.005895555	0.994104445	0	0
GR_NA_09	0.998366814	0.001633186	0	0
GR_NA_15	0.998302003	0.001697997	0	0
GraniteAB_19_01	0.985198197	0.014801803	0	0
GraniteAB_19_02	0.988671571	0.011328429	0	0
GraniteAB_19_03	0.983594865	0.016405135	0	0
GraniteAB_19_04	0.987842256	0.012157744	0	0
GraniteAB_19_05	0.9884035	0.0115965	0	0
GraniteAB_19_06	0.987492414	0.012507586	0	0
GraniteAB_19_07	0.983357725	0.016642275	0	0
GraniteAB_19_08	0.983219646	0.016780354	0	0
GraniteAB_19_09	0.985043477	0.014956523	0	0
GraniteAB_19_10	0.991511624	0.008488376	0	0
GraniteAB_19_11	0.988433501	0.011566499	0	0
GraniteAB_19_12	0.992599448	0.007400552	0	0
GraniteAB_19_13	0.989471791	0.010528209	0	0
GraniteAB_19_14	0.984680321	0.015319679	0	0
GraniteAB_19_15	0.987574157	0.012425843	0	0
GraniteAB_19_16	0.985462942	0.014537058	0	0
GraniteAB_19_17	0.990782135	0.009217865	0.00E+00	0
GraniteAB_19_18	0.988958556	0.011041444	0	0
GraniteAB_19_19	0.985430052	0.014569948	0	0
GraniteAB_19_20	0.987702381	0.012297619	0	0
GraniteAB_19_21	0.983981773	0.016018227	0	0
GraniteAB_19_22	0.99176096	0.00823904	0	0
GraniteAB_19_23	0.983826947	0.016173053	0	0
GraniteAB_19_24	0.990461193	0.00953794	8.67E-07	0
GraniteAB_19_25	0.98395311	0.01604689	0	0
GraniteAB_19_26	0.986128332	0.013871668	0	0
GraniteAB_19_27	0.989167797	0.010832203	0	0
GraniteAB_19_28	0.98578322	0.01421678	0	0
GraniteAB_19_29	0.985146377	0.014853623	0	0
GraniteAB_19_30	0.986874071	0.013125929	0	0
GraniteBL_19_01	0.987652773	0.012347227	0	0
GraniteBL_19_02	0.985628247	0.014371753	0	0
GraniteBL_19_03	0.987968047	0.012031953	0	0
GraniteBL_19_04	0.984482948	0.015517052	0	0
GraniteBL_19_05	0.987905111	0.012094867	2.17E-08	0
GraniteBL_19_06	0.994790211	0.005209789	0	0
GraniteBL_19_07	0.983294291	0.016705709	0	0
GraniteBL_19_08	0.990421375	0.009578625	0	0
GraniteBL_19_09	0.987356868	0.012643132	0	0
GraniteBL_19_10	0.992361556	0.007638444	0	0
GraniteBL_19_11	0.992095629	0.007904371	0	0
GraniteBL_19_12	0.993056409	0.006943591	0	0
GraniteBL_19_13	0.989850538	0.010051595	9.79E-05	0
GraniteBL_19_14	0.982022528	0.017977472	0	0
GraniteBL_19_15	0.986136018	0.013863982	0	0
GraniteBL_19_16	0.990577251	0.009422749	0	0
GraniteBL_19_17	0.990603292	0.009396708	0	0
GraniteBL_19_18	0.990345114	0.009654886	0	0
GraniteBL_19_19	0.984411555	0.015588445	0	0
GraniteBL_19_20	0.987946536	0.012053464	0	0
GraniteBL_19_21	0.983006082	0.016993918	0	0
GraniteBL_19_22	0.982138491	0.017861509	0	0
GraniteBL_19_23	0.985302553	0.014697447	0	0
GraniteBL_19_24	0.982412645	0.017587355	0	0
GraniteBL_19_25	0.981950405	0.018049595	0	0
GraniteBL_19_26	0.985830136	0.014169864	0	0
GraniteBL_19_27	0.982997136	0.017002864	0	0
GraniteBL_19_28	0.987130139	0.012869861	0	0
GraniteBL_19_30	0.990549291	0.009450709	0	0
Grizzly_23_361	0.001427987	0.998572013	0	0
Grizzly_23_362	0.000294097	0.999705903	0	0
Grizzly_23_363	0.00124179	0.99875821	0	0
Grizzly_23_364	0	1	0	0
Grizzly_23_365	0	1	0	0
Grizzly_23_366	0.005715345	0.994284655	0	0
Grizzly_23_367	0.000354431	0.999645569	0	0
Grizzly_23_368	0	1	0	0
Grizzly_23_369	0.00081097	0.99918903	0	0
Grizzly_23_370	0.000359528	0.999640472	0	0
Grizzly_23_371	0.001913448	0.998086552	0	0
Grizzly_23_372	0.000839769	0.999160231	0	0
Grizzly_23_373	0.000929499	0.999070501	0	0
Grizzly_23_374	0.000571977	0.999428023	0	0
Grizzly_23_375	0.001155557	0.998844443	0	0
Grizzly_23_376	0.042237416	0.957762584	0	0
Grizzly_23_377	0.001425972	9.99E-01	0	0
Grizzly_23_378	0.00218193	0.99781807	0	0
Grizzly_23_379	0	1	0	0
Grizzly_23_380	0	1	0	0
Grizzly_23_381	0.002113589	0.997886411	0	0
Grizzly_23_382	4.81E-06	0.999995191	0	0
Grizzly_23_383	0.001676946	0.998323054	0	0
Grizzly_23_384	0.001662511	0.998337489	0	0
Grizzly_23_385	0.001475222	0.998524778	0	0
Grizzly_23_386	0.031821009	0.968178991	0	0
Grizzly_23_387	0.001540385	0.998459615	0	0
Grizzly_23_388	0.025108938	0.974891062	0	0
Grizzly_23_389	0.0011749	9.99E-01	0	0
Grizzly_23_390	0.001838027	0.998161973	0	0
Howard_22_01	0.992894785	0.005255348	0.001849868	0
Howard_22_02	0.998935807	0.000312527	0.000751667	0
Howard_22_03	0.997942032	0.001996263	6.17E-05	0
Howard_22_04	0.995871098	0.002208076	0.001920825	0
