Sample_ID	norm_pCRT	norm_pIRT	norm_pWCT	norm_pYCT
CO_19_1124	0.10641628755689	0.891953558205003	0.00108134952972044	0.0005488047083862
CodyMid_21_01	0.92443496681849	0.0713572934247656	0.00222955676437658	0.00197818299236818
CodyMid_21_02	0.936800092921581	0.0577014554804748	0.00304099332719304	0.00245745827075088
CodyMid_21_03	0.929590755664749	0.0646605680390723	0.00240791621190064	0.00334076008427808
CodyMid_21_04	0.922149971842246	0.0658294704713614	0.00631719141043679	0.0057033662759561
CodyMid_21_05	0.943654729636719	0.0511072176480942	0.00285396061868832	0.00238409209649825
CodyMid_21_07	0.951314716108283	0.0437405789196913	0.00260671262653566	0.00233799234549019
CodyMid_21_08	0.928248617813117	0.0672319129706827	0.00214159185025735	0.00237787736594321
CodyMid_21_09	0.897613530247718	0.0936434924092851	0.00642476629919059	0.00231821104380614
CodyMid_21_10	0.921825288591659	0.0712954970420028	0.00312615335077568	0.00375306101556261
CodyMid_21_11	0.93439587862722	0.0606618166550722	0.00276199197993271	0.00218031273777556
CR2	0.291286592844055	0.705703249711234	0.00212985871802156	0.00088029872668929
CR_NA_01	0.280718171134539	0.718128120167439	0.000798584228012835	0.000355124470009913
CR_NA_02	0.295769562913343	0.700982908737856	0.00242410278180928	0.000823425566992393
Crooked_16_13	0	0	0	1
Crooked_16_42	0	0	0.000100702448799166	0.999899297551201
D107_14_05	0	0.99906417913432	0.000800326507467406	0.000135494358212815
D107_14_06	0	0.998737696769614	0.00119164808638538	7.06551440003972e-05
D107_14_07	0	0.998094917083381	0.00169956142060584	0.000205521496013219
D107_14_08	0	0.999529975713154	0.000266457613401841	0.000203566673444019
D107_14_09	0	0.998992944431896	0.00100705556810363	0
D107_14_11	0	0.998490930731802	0.00150906926819776	0
D107_14_16	0	0.998666083026024	0.0012448426766137	8.90742973618141e-05
D107_14_17	0	0.998397620318847	0.00133164083136564	0.000270738849786977
D107_14_18	0	0.997243029126442	0.00275697087355771	0
D107_14_19	0	0.997891204609812	0.00204108452432062	6.77108658671516e-05
D107_14_21	0	0.999398570502734	0.000533708117311453	6.77213799545645e-05
D107_14_22	0	0.998311362085087	0.00168863791491323	0
D107_14_24	0	0.997746449883257	0.00204946748905203	0.000204082627690599
D126_14_02	0	0.998217495095341	0.00171342764445543	6.9077260204015e-05
D126_14_04	0	0.998397171835089	0.00153385747262518	6.8970692286142e-05
D126_14_09	0	0.997434706163987	0.00235673670682125	0.000208557129191832
D129_14_01	0	0.997867407994711	0.00213259200528865	0
D129_14_02	0	0.998332906350336	0.00159932615827551	6.77674913889296e-05
Dam_11_03	0.220344156397692	0.772436284226139	0.0068103049029094	0.000409254473259216
Dam_11_04	0.758109165497355	0.232010248946455	0.00766665510534951	0.0022139304508404
Dam_11_05	0.734777873416844	0.259289242362121	0.00374783085296277	0.00218505336807236
Dam_11_06	0.781991819500732	0.209074201342034	0.00634350550599511	0.00259047365123848
Dam_11_07	0.769929347157358	0.222241904579403	0.00640366449167781	0.0014250837715617
Dam_11_09	0.721320916437618	0.271973460403157	0.0054945133483686	0.00121110981085702
Dam_11_10	0.805475407792302	0.183438748583182	0.00577672386685691	0.00530911975765954
Dam_11_11	0.741895224741411	0.255010765524003	0.00216398878899136	0.000930020945595335
Dam_11_12	0.789679392701779	0.203763574999009	0.00434623194922996	0.00221080034998285
Dam_11_13	0.715178168230249	0.280784605094015	0.00244155025248736	0.00159567642324855
Dam_11_14	0.557739338332543	0.425269138713568	0.015967810746304	0.00102371220758493
Dam_11_15	0.762667042731507	0.22884681597112	0.00739658408953259	0.00108955720784036
Dam_11_16	0.352472658048398	0.453988380389889	0.192991524020935	0.000547437540778355
Dam_11_17	0.719656888058154	0.264808811759318	0.00150789634033066	0.0140264038421975
Dam_11_19	0.610335669568286	0.384114018623312	0.0039917365791979	0.00155857522920382
Dam_11_20	0.855496064974114	0.140638368371282	0.00137917028693157	0.00248639636767185
Dam_11_21	0.717625590870666	0.274002498080575	0.00193991771975547	0.00643199332900299
Dam_11_22	0.795862267438783	0.195105750739586	0.00808600756333243	0.000945974258298211
Dam_11_23	0.668352407733029	0.328463790429687	0.00257672195321641	0.000607079884067486
Dam_11_24	0.719624139618538	0.276010951308921	0.00320990528602066	0.00115500378651999
Dam_11_25	0.742318289419898	0.251196101598033	0.00496964178733039	0.00151596719473803
Dam_11_26	0.612449110171997	0.374631539689345	0.0108744672319619	0.00204488290669602
Dam_11_27	0.71425265771769	0.281168790221242	0.00286584381195641	0.00171270824911188
Dam_11_28	0.739345031733768	0.24711442008331	0.0124763206406938	0.00106422754222819
Dam_11_29	0.703468348415528	0.292828885108889	0.00248520457120707	0.00121756190437524
DeathC_04_284	0	0	0	1
Deep_20_07	0	0	0.999354330269329	0.000645669730670553
DocUWH06_22_03	0	0.998245989901755	0.00168634223179071	6.76678664541946e-05
DocUWH06_22_05	0	0.998356423783582	0.00150836045927216	0.000135215757146097
DocUWH06_22_06	0	0.9987784034492	0.00115394541286268	6.76511379376646e-05
DocUWH10_22_36	0	0.999519422298321	0.000316935818281811	0.000163641883397357
DocUWH10_22_37	0	0.998509303586488	0.00142278313453705	6.79132789746084e-05
DocW84_12_01	0	0.998527431197216	0.00133666564777779	0.000135903155006092
DocW84_12_02	0	0.998354433282762	0.00150989926333644	0.000135667453901268
DocW84_12_03	0	0.998530826274638	0.00133364758848637	0.000135526136875787
DocW84_12_04	0	0.998198858298111	0.0015980178580672	0.000203123843821535
Dunn_11_003	0.731598639240624	0.261439378502497	0.00523605113852501	0.00172593111835421
Dunn_11_004	0.776854776375445	0.214657240964052	0.00708210316737761	0.00140587949312528
Dunn_11_006	0.718390687434996	0.268398485323795	0.0115606116377374	0.00165021560347064
Dunn_11_009	0.756264965812547	0.23589916364795	0.0061759779128709	0.00165989262663199
Dunn_11_011	0.716352824677254	0.274522055244639	0.00753587773398649	0.00158924234411975
Dunn_11_012	0.71561881332426	0.278194526188712	0.0049255032389514	0.0012611572480764
Dunn_11_013	0.451761188135524	0.274653731500388	0.272235078534856	0.00135000182923153
Dunn_11_016	0.630319118822033	0.362917383560916	0.00528132072117583	0.00148217689587555
Dunn_11_022	0.705151236053114	0.287936754738925	0.00576680229787783	0.00114520691008314
Dunn_11_025	0.705093328116928	0.289394826844513	0.00352490184337169	0.00198694319518681
Dunn_11_026	0.752407534810157	0.237954835438151	0.00877708841697896	0.000860541334713082
Dunn_11_027	0.689214984536935	0.296080414391226	0.0133286242610927	0.00137597681074628
Dunn_11_028	0.602774085453104	0.304932772073665	0.0914871579880087	0.000805984485221691
Dunn_11_029	0.718092435343891	0.27149434706507	0.00897262782601602	0.00144058976502221
Dunn_11_030	0.67377990623295	0.318271093716326	0.00623616753957272	0.00171283251115158
Dunn_11_031	0.541264944371208	0.245573910270145	0.212112013421895	0.00104913193675247
Dunn_11_032	0.692423735526874	0.293111323038807	0.0132414348341425	0.00122350660017574
EC1_21_04	0	0.999625776861162	0.000374223138838148	0
EC1_21_39	0	0.999392006059229	0.000538944252496449	6.9049688274243e-05
EC1_21_40	0	0.999628320675195	0.000371679324805218	0
EC1_21_41	0	0.998924449073279	0.00107555092672051	0
EC1_21_50	0	0.998987604243739	0.00080637782986436	0.000206017926396906
EC1_21_51	0	0.998929368388068	0.00107063161193204	0
EC1_21_52	0	0.999060844041123	0.000802813054943555	0.000136342903933131
EC1_21_53	0	0.99914424544344	0.000718684580488571	0.000137069976071381
EC1_21_65	0	0.999414865755482	0.000447958527077688	0.000137175717440439
EC1_21_88	0	0.999395588841394	0.00053606542393402	6.83457346719883e-05
EC2_21_05	0	0.999307915058954	0.00062391087000429	6.81740710418466e-05
EC2_21_25	0	0.999300993607505	0.000629780518085909	6.92258744086496e-05
EC2_21_27	0	0.998904584781945	0.000891057992198557	0.00020435722585596
EC2_21_35	0	0.999377691242006	0.000622308757993786	0
EForkYaak_20_001	0	0.997995135541312	0.001869275648045	0.000135588810643458
EForkYaak_20_002	0	0.996990567110178	0.00294146201154033	6.79708782816646e-05
EForkYaak_20_003	0	0.996031379979728	0.00390099270203485	6.76273182372952e-05
EForkYaak_20_004	0	0.998261659510946	0.00166755675995236	7.0783729101035e-05
EForkYaak_20_005	0	0.99884664123426	0.00115335876573959	0
EForkYaak_20_006	0	0.998374163916545	0.00142236275552634	0.000203473327928317
EForkYaak_20_007	0	0.998693604763778	0.00123887607251332	6.75191637092118e-05
EForkYaak_20_008	0	0.82529309568191	0.174637942142747	6.89621753432302e-05
EForkYaak_20_009	0	0.994539610511331	0.00546038948866878	0
EForkYaak_20_010	0	0.998479394854615	0.00152060514538512	0
EForkYaak_20_011	0	0.874547231046046	0.125382857356911	6.99115970430074e-05
EForkYaak_20_012	0	0.99412077236929	0.00581122044643688	6.80071842733052e-05
EForkYaak_20_013	0	0.998308374380983	0.00169162561901704	0
EForkYaak_20_014	0	0.999310700765791	0.000621508177660391	6.77910565490492e-05
EForkYaak_20_015	0	0.999111123161088	0.000888876838911837	0
EForkYaak_20_016	0	0.998572171751542	0.00115626571113918	0.000271562537319102
EForkYaak_20_017	0	0.998726652423442	0.0012018131170249	7.15344595328304e-05
EForkYaak_20_018	0	0.99904386264603	0.000888320377712343	6.78169762577596e-05
EForkYaak_20_019	0	0.998894574905949	0.00103329880979617	7.2126284254358e-05
EForkYaak_20_020	0	0.990410092797526	0.00952164177339092	6.82654290824451e-05
EForkYaak_20_021	0	0.998750791081313	0.00124920891868681	0
EForkYaak_20_022	0	0.998400959076192	0.00159904092380822	0
EForkYaak_20_023	0	0.993773997476835	0.00615709213930723	6.89103838575925e-05
EForkYaak_20_024	0	0.990091657341076	0.00976983138766361	0.000138511271260016
EForkYaak_20_025	0	0.989443494996943	0.0104834684936782	7.30365093793838e-05
EForkYaak_20_026	0	0.992205070494027	0.00765946980097832	0.000135459704994532
EForkYaak_20_027	0	0.998419931232314	0.00151221776581701	6.78510018692501e-05
EForkYaak_20_028	0	0.936632908883949	0.0633670911160508	0
EForkYaak_20_029	0	0.99963646895932	0.000363531040680428	0
EForkYaak_20_030	0	0.999327593439294	0.000672406560706408	0
EForkYaak_20_031	0	0.998660791691088	0.00133920830891162	0
EForkYaak_20_032	0	0.99773914462904	0.00226085537095978	0
EForkYaak_20_033	0	0.998965625136013	0.000960025001870403	7.43498621167533e-05
EForkYaak_20_034	0	0.989219649229731	0.0107117621469824	6.85886232862444e-05
EForkYaak_20_035	0	0.997728451818671	0.00227154818132906	0
EForkYaak_20_036	0	0.997892512774257	0.0021074872257435	0
EForkYaak_20_037	0	0.998603029111684	0.00132942239127451	6.75484970411096e-05
EForkYaak_20_038	0	0.998216206570796	0.00171496031947017	6.88331097334311e-05
EForkYaak_20_039	0	0.998573464988056	0.0014265350119444	0
EForkYaak_20_040	0	0.997859953712489	0.00200077346085884	0.000139272826651814
EForkYaak_20_041	0	0.999137381323254	0.000862618676746362	0
EForkYaak_20_042	0	0.921194497029121	0.0788055029708788	0
EForkYaak_20_043	0	0.999196153226027	0.000803846773972559	0
EForkYaak_20_044	0	0.988223495121434	0.0117765048785659	0
EForkYaak_20_045	0	0.9975219302843	0.00240761698478464	7.04527309150608e-05
EForkYaak_20_046	0	0.999448598349614	0.000551401650386226	0
EForkYaak_20_047	0	0.998299966845163	0.00170003315483667	0
EForkYaak_20_048	0	0.998856611665127	0.00100333702205935	0.000140051312813635
EForkYaak_20_049	0	0.99892294224481	0.00100686597370195	7.01917814880451e-05
EForkYaak_20_050	0	0.844116143232257	0.155815890852742	6.79659150011352e-05
EForkYaak_20_051	0	0.9982284413551	0.00142986636814018	0.000341692276759888
EForkYaak_20_052	0	0.998138668681124	0.00186133131887637	0
EForkYaak_20_053	0	0.980807180103032	0.0191253122662781	6.75076306902875e-05
EForkYaak_20_054	0	0.998133331881212	0.00179786576469983	6.88023540878817e-05
EForkYaak_20_055	0	0.982270873899428	0.0177291261005716	0
EForkYaak_20_056	0	0.99610192319874	0.00376135367439193	0.000136723126867976
EForkYaak_20_057	0	0.99661533640617	0.00338466359383042	0
EForkYaak_20_058	0	0.997757640398679	0.00203960232535611	0.000202757275965079
EForkYaak_20_059	0	0.998845356094457	0.0011546439055429	0
EForkYaak_20_060	0	0.884064502116455	0.115867037928528	6.84599550168781e-05
EForkYaak_20_061	0	0.998201852438297	0.00179814756170347	0
EForkYaak_20_062	0	0.997215459905288	0.00278454009471212	0
EForkYaak_20_063	0	0.99226349915689	0.00766870285327352	6.77979898364079e-05
EForkYaak_20_064	0	0.998399139121871	0.00146103447530595	0.000139826402822677
EForkYaak_20_065	0	0.852198315624536	0.147731635063836	7.00493116272827e-05
EForkYaak_20_066	0	0.99168461036914	0.00824718543786125	6.82041929982956e-05
EForkYaak_20_067	0	0.999643961262061	0.000356038737938957	0
EForkYaak_20_068	0	0.997901298162882	0.00196236678831768	0.000136335048800097
EForkYaak_20_069	0	0.797764828825438	0.202235171174562	0
EForkYaak_20_070	0	0.998541540101811	0.00125348610623354	0.000204973791956043
EForkYaak_20_071	0	0.99897373917768	0.000890439094347264	0.000135821727972831
EForkYaak_20_072	0	0.993009830239173	0.00699016976082695	0
EForkYaak_20_073	0	0.99914649547107	0.00071650502318561	0.000136999505744758
EForkYaak_20_074	0	0.998839696555764	0.00116030344423568	0
EForkYaak_20_075	0	0.996874643165169	0.00312535683483136	0
EForkYaak_20_076	0	0.997965592942636	0.00196632600474669	6.80810526177791e-05
EForkYaak_20_077	0	0.997506532554701	0.00249346744529849	0
EForkYaak_20_078	0	0.99937891260591	0.000550656424504797	7.0430969585036e-05
EForkYaak_20_079	0	0.997820095750728	0.00217990424927211	0
EForkYaak_20_080	0	0.999052278655523	0.000713169198693628	0.000234552145783759
EForkYaak_20_081	0	0.998409170568911	0.00151844032644168	7.23891046472749e-05
EForkYaak_20_082	0	0.998370976637446	0.00162902336255378	0
EForkYaak_20_083	0	0.997609357876281	0.00232239173100311	6.82503927157225e-05
EForkYaak_20_084	0	0.997404872363015	0.00259512763698457	0
EForkYaak_20_085	0	0.998190398214205	0.0018096017857949	0
EForkYaak_20_086	0	0.997996819337201	0.00200318066279953	0
EForkYaak_20_087	0	0.980748225506732	0.0192517744932676	0
EForkYaak_20_088	0	0.99821693016079	0.0017830698392096	0
EForkYaak_20_089	0	0.999159880162919	0.000840119837080833	0
EForkYaak_20_090	0	0.998209456276625	0.00179054372337448	0
EForkYaak_20_091	0	0.997985309223883	0.00201469077611688	0
EForkYaak_20_092	0	0.835417181894438	0.164445004063773	0.000137814041789184
EForkYaak_20_093	0	0.998180077455222	0.0016777249031321	0.000142197641646197
EForkYaak_20_094	0	0.997664458110113	0.00233554188988653	0
EForkYaak_20_095	0	0.871578702384747	0.128348943184575	7.23544306779752e-05
EForkYaak_20_096	0	0.999457530004612	0.000542469995388033	0
EForkYaak_20_097	0	0.998147715707788	0.00185228429221223	0
EForkYaak_20_098	0	0.998077667798087	0.00178581709242049	0.000136515109492739
EForkYaak_20_099	0	0.997856254683391	0.00214374531660932	0
EForkYaak_20_100	0	0.991718956250802	0.00814487327200304	0.000136170477195562
EForkYaak_20_101	0	0.990940031249093	0.00905996875090657	0
EFYaak17_275_09	0	0.998602466668122	0.00122367566885008	0.000173857663027336
EFYaak17_275_10	0	0.998480793811478	0.00132886259799551	0.000190343590526748
EFYaak17_275_11	0	0.998373310357809	0.00162668964219143	0
EFYaak17_275_13	0	0.998778857420494	0.00107113361105685	0.000150008968449023
EFYaak_17_275	0	0.998575688998613	0.00127092109525374	0.000153389906132717
EFYaak_20_085	0	0.998492730145086	0.00150726985491435	0
EFYaak_21_001	0	0.924413673482278	0.0755863265177222	0
EFYaak_21_002	0	0.997777516939292	0.00222248306070856	0
EFYaak_21_003	0	0.994016063852926	0.00584374033907892	0.000140195807995696
EFYaak_21_004	0	0.99777297232753	0.0020880912986013	0.000138936373868254
EFYaak_21_005	0	0.998558188174782	0.0014418118252178	0
EFYaak_21_006	0	0.993622853637147	0.00624117099186457	0.00013597537098838
EFYaak_21_007	0	0.998571741041366	0.00142825895863379	0
EFYaak_21_008	0	0.996487628574343	0.00337683430313198	0.000135537122524665
EFYaak_21_009	0	0.898594517614377	0.101063003553952	0.000342478831671599
EFYaak_21_010	0	0.998212360938458	0.0017876390615424	0
EFYaak_21_011	0	0.997881199392815	0.00211880060718502	0
EFYaak_21_012	0	0.987622223604703	0.0123777763952975	0
EFYaak_21_013	0	0.997400824751655	0.00259917524834546	0
EFYaak_21_014	0	0.997962315472292	0.00203768452770832	0
EFYaak_21_015	0	0.998414280653562	0.00151741111726073	6.83082291774346e-05
EFYaak_21_016	0	0.998261601474799	0.00160205393486411	0.000136344590336639
EFYaak_21_017	0	0.999289600532308	0.000710399467692369	0
EFYaak_21_018	0	0.987420297683676	0.012444299962477	0.000135402353846365
EFYaak_21_019	0	0.985734646068258	0.014129399710003	0.000135954221739022
EFYaak_21_020	0	0.998137623028611	0.00186237697138935	0
EFYaak_21_021	0	0.998030192773401	0.00196980722659928	0
EFYaak_21_022	0	0.998670753226053	0.00132924677394649	0
EFYaak_21_023	0	0.998401430828204	0.00159856917179624	0
EFYaak_21_024	0	0.998152162509998	0.00184783749000205	0
EFYaak_21_025	0	0.997607109706294	0.00239289029370605	0
EFYaak_21_026	0	0.99815767015681	0.00177455154122807	6.77783019619395e-05
EFYaak_21_027	0	0.998092536167115	0.00177215980150129	0.000135304031383615
EFYaak_21_028	0	0.998003051524543	0.00186157758924563	0.000135370886210882
EFYaak_21_029	0	0.9981378648952	0.00179347205715166	6.86630476484314e-05
EFYaak_21_030	0	0.9989728045333	0.000891254257725154	0.000135941208974572
EFYaak_21_031	0	0.922685539246092	0.077242201996743	7.22587571652303e-05
EFYaak_21_032	0	0.998152827973169	0.00177920887049026	6.79631563412658e-05
EFYaak_21_033	0	0.994255444247483	0.0055398445426203	0.000204711209897103
EFYaak_21_034	0	0.996719894987388	0.00328010501261215	0
EFYaak_21_035	0	0.998221245330796	0.00177875466920439	0
EFYaak_21_036	0	0.998758867588353	0.00124113241164681	0
EFYaak_21_037	0	0.998512394248036	0.00141983043042391	6.77753215397907e-05
EFYaak_21_038	0	0.994481117403621	0.00551888259637905	0
EFYaak_21_039	0	0.988411502232154	0.0115210838254289	6.74139424168058e-05
EFYaak_21_040	0	0.997690920650213	0.00230907934978696	0
EFYaak_21_041	0	0.997516093690147	0.00248390630985324	0
EFYaak_21_042	0	0.981860626552925	0.0180715221121292	6.78513349455314e-05
EFYaak_21_043	0	0.996383244258904	0.00354915844174744	6.75972993482685e-05
EFYaak_21_044	0	0.997996377664487	0.00193299670478613	7.06256307272407e-05
EFYaak_21_045	0	0.998338291076592	0.00159409855124931	6.76103721590666e-05
EFYaak_21_046	0	0.998218376991912	0.00151020781840006	0.000271415189687541
EFYaak_21_047	0	0.999556097065709	0.000443902934290584	0
EFYaak_21_048	0	0.997797593291908	0.00213453385850366	6.78728495886162e-05
EFYaak_21_049	0	0.998833769365681	0.00116623063431895	0
EFYaak_21_050	0	0.997282954022229	0.00258145134137394	0.000135594636396826
EFYaak_21_051	0	0.984692876045381	0.0153071239546187	0
EFYaak_21_052	0	0.99282529076347	0.00710697855822943	6.77306783001953e-05
EFYaak_21_053	0	0.997441652006483	0.00255834799351749	0
EFYaak_21_054_1	0	0.9989764564497	0.000888102163828247	0.000135441386471476
EFYaak_21_055	0	0.987643709809703	0.0122881848674593	6.81053228378473e-05
EFYaak_21_056	0	0.996781623205908	0.0030155546087719	0.000202822185319916
EFYaak_21_057	0	0.9986009042753	0.00133117992560463	6.7915799095434e-05
EFYaak_21_058	0	0.992182939519048	0.00781706048095209	0
EFYaak_21_059	0	0.956811211335899	0.043121225353962	6.75633101392488e-05
EFYaak_21_060	0	0.998728761362602	0.00106740098216912	0.000203837655228587
EFYaak_21_061	0	0.993951843353339	0.00597917821585035	6.89784308109139e-05
EFYaak_21_062	0	0.995524357619522	0.0043400490008542	0.000135593379624371
EFYaak_21_063	0	0.99821323669266	0.00178676330734014	0
EFYaak_21_064	0	0.998758362273704	0.00124163772629629	0
EFYaak_21_065	0	0.995491844729071	0.004440704977264	6.7450293664591e-05
EFYaak_21_066	0	0.998664322791681	0.0013356772083186	0
EFYaak_21_067	0	0.966930089886433	0.0330699101135671	0
EFYaak_21_068	0	0.998767201367804	0.00116417535366242	6.8623278533515e-05
EFYaak_21_070	0	0.995485414537365	0.00444675302330498	6.78324393298613e-05
EFYaak_21_071	0	0.998403030668024	0.00159696933197587	0
EFYaak_21_072	0	0.997154173421605	0.00284582657839472	0
EFYaak_21_073	0	0.997811298929663	0.00205282541996594	0.000135875650371412
EFYaak_21_075	0	0.998756679395166	0.00124332060483414	0
EFYaak_21_076	0	0.998675212849383	0.00125629886345388	6.8488287163107e-05
EFYaak_21_077	0	0.999268114712856	0.00073188528714373	0
EFYaak_21_078	0	0.998180764090738	0.00168407754441482	0.000135158364847568
EFYaak_21_079	0	0.999112609000627	0.000887390999373325	0
EFYaak_21_080	0	0.998569670046486	0.00143032995351375	0
EFYaak_21_081	0	0.99852841359219	0.00133533477454298	0.000136251633267401
EFYaak_21_082	0	0.997785518764341	0.002214481235659	0
EFYaak_21_083	0	0.991269274920542	0.00873072507945819	0
EFYaak_21_084	0	0.997809371782622	0.00212011702720484	7.05111901736738e-05
EFYaak_21_085	0	0.994173399037562	0.00575749602368002	6.91049387578263e-05
EFYaak_21_086	0	0.998866440961092	0.000923037946462907	0.000210521092445056
EFYaak_21_087	0	0.998067962722409	0.00186424714489396	6.77901326970397e-05
EFYaak_21_088	0	0.999129467085612	0.00080229998483784	6.82329295502886e-05
EFYaak_21_089	0	0.997593959277842	0.00240604072215787	0
EFYaak_21_090	0	0.990011155391128	0.00998884460887235	0
EFYaak_21_091	0	0.997678985071594	0.00232101492840597	0
EFYaak_21_092	0	0.91395870743738	0.0858993743341149	0.000141918228505107
EFYaak_21_093	0	0.851820965167506	0.148110668282342	6.83665501518566e-05
EFYaak_21_094	0	0.991362192522521	0.00863780747747931	0
EFYaak_21_095	0	0.99356243140173	0.00637003636886424	6.75322294054465e-05
EFYaak_21_096	0	0.99790199072424	0.00169194757407751	0.000406061701682106
EFYaak_21_097	0	0.993518228058982	0.00648177194101756	0
EFYaak_21_098	0	0.997421713405647	0.00257828659435322	0
EFYaak_21_099	0	0.996974635102119	0.0030253648978812	0
EFYaak_21_100	0	0.98139131151865	0.0186086884813503	0
EFYaak_21_101	0	0.997152655043413	0.00284734495658709	0
EFYaak_21_102	0	0.997959137208029	0.00177063451731715	0.00027022827465383
EFYaak_21_103	0	0.975900488949134	0.024031020446334	6.84906045320493e-05
EFYaak_21_104	0	0.996073760776476	0.00378862879731433	0.000137610426209425
EFYaak_21_105	0	0.998315544149194	0.00168445585080641	0
EFYaak_21_106	0	0.997490173688745	0.0025098263112553	0
EFYaak_21_107	0	0.998690704378	0.00124176294866624	6.75326733335478e-05
EFYaak_21_108	0	0.998652299872804	0.00134770012719568	0
EFYaak_21_109	0	0.999366086581615	0.000633913418384896	0
EFYaak_21_110	0	0.97129037823901	0.0285743860050112	0.000135235755978689
EFYaak_21_111	0	0.996003427235	0.00399657276499991	0
EFYaak_22_001_1	0	0.99406304760085	0.00586914094821714	6.7811450932509e-05
EFYaak_22_001	0	0.99460543000972	0.00539456999027966	0
EFYaak_22_002	0	0.998482966150413	0.00151703384958685	0
EFYaak_22_003	0	0.996819508175346	0.00304006662009542	0.000140425204558414
EFYaak_22_004	0	0.990271875008981	0.00972812499101895	0
EFYaak_22_005	0	0.985923710830847	0.0140066884504297	6.96007187237259e-05
EFYaak_22_006	0	0.998554770527819	0.00117016680374165	0.000275062668438957
EFYaak_22_008	0	0.998133468670411	0.00171042373265641	0.000156107596932894
EFYaak_22_009	0	0.982668794825191	0.0172634382916026	6.77668832060414e-05
EFYaak_22_010	0	0.996503157477572	0.00349684252242787	0
EFYaak_22_012	0	0.998827186959471	0.00117281304052932	0
EFYaak_22_013	0	0.997232771299245	0.00262873295991801	0.000138495740837075
EFYaak_22_014	0	0.998672720207373	0.00132727979262738	0
EFYaak_22_015	0	0.999197606967101	0.000802393032899002	0
EFYaak_22_016	0	0.994410045248618	0.00558995475138193	0
EFYaak_22_017	0	0.998485557445558	0.00151444255444229	0
EFYaak_22_018	0	0.99254899258225	0.00745100741774964	0
EFYaak_22_019	0	0.97832301833843	0.0216084127972106	6.85688643593508e-05
EFYaak_22_020	0	0.998955608454856	0.000976633108957267	6.77584361872458e-05
EFYaak_22_021	0	0.998841981858927	0.000939676360282664	0.000218341780790208
EFYaak_22_022	0	0.998068739524551	0.00186350987630812	6.77505991405252e-05
EFYaak_22_023	0	0.972284460661277	0.0277155393387229	0
EFYaak_22_024	0	0.993934269692102	0.00599514777966703	7.05825282314201e-05
EFYaak_22_025	0	0.998403375383126	0.00159662461687365	0
EFYaak_22_026	0	0.993939456396931	0.00606054360306928	0
EFYaak_22_027	0	0.990785241173341	0.00914709539681841	6.76634298407204e-05
EFYaak_22_028	0	0.998932290883034	0.00106770911696599	0
EFYaak_22_029	0	0.974620936176452	0.0253790638235478	0
EFYaak_22_030	0	0.998133661390096	0.00186633860990462	0
EFYaak_22_031	0	0.99811557474544	0.00165864621325013	0.000225779041310002
EFYaak_22_032	0	0.994483453518394	0.00544830166454776	6.82448170587096e-05
EFYaak_22_033	0	0.998377132685823	0.00162286731417697	0
EFYaak_22_035	0	0.842153486032472	0.157778642182471	6.78717850577495e-05
EFYaak_22_036	0	0.998904933897898	0.00109506610210201	0
EFYaak_22_037	0	0.999819394754175	0.000180605245824898	0
EFYaak_22_038	0	0.991542567556404	0.0083897660280498	6.76664155458006e-05
EFYaak_22_039	0	0.999110061124326	0.000889938875674226	0
EFYaak_22_040	0	0.999244656207389	0.000546976985132771	0.00020836680747806
EFYaak_22_041	0	0.997106854083831	0.00289314591616926	0
EFYaak_22_042	0	0.999021478292904	0.000978521707095874	0
EFYaak_22_043	0	0.998341754756117	0.00152150534293771	0.000136739900945358
EFYaak_22_044	0	0.999187688175631	0.0007177791714926	9.45326528767608e-05
EFYaak_22_045	0	0.998029224006253	0.00182289407202403	0.000147881921722766
EFYaak_22_046	0	0.998226062658541	0.00177393734145899	0
EFYaak_22_047	0	0.994726840231991	0.00527315976800859	0
EFYaak_22_048	0	0.998523958653233	0.00147604134676702	0
EFYaak_22_049	0	0.99883149919735	0.00116850080264964	0
EFYaak_22_050	0	0.994036615449926	0.00589540220819488	6.79823418794597e-05
EFYaak_22_051	0	0.99830673860293	0.00161507685411335	7.8184542956913e-05
EFYaak_22_052	0	0.990675478555506	0.00932452144449373	0
EFYaak_22_054	0	0.998711332319389	0.00108155300322634	0.000207114677384104
EFYaak_22_055	0	0.999249870087226	0.000750129912774489	0
EFYaak_22_056	0	0.998884959920301	0.00111504007969907	0
EFYaak_22_057	0	0.997869427567701	0.00183910617167884	0.000291466260620272
EFYaak_22_058	0	0.99180907470981	0.00819092529018979	0
EFYaak_22_059	0	0.989445834574269	0.0103500342756329	0.000204131150098516
EFYaak_22_060	0	0.997353768041677	0.00257837797701535	6.78539813077625e-05
EFYaak_22_062	0	0.9981451667164	0.00178652082800477	6.83124555953662e-05
EFYaak_22_063	0	0.99837876282879	0.00162123717120989	0
EFYaak_22_064	0	0.998401235774976	0.00159876422502385	0
EFYaak_22_065	0	0.994984455343028	0.00501554465697171	0
EFYaak_22_066	0	0.99899422126412	0.00100577873588026	0
EFYaak_22_067	0	0.999219319265113	0.000780680734887156	0
EFYaak_22_068	0	0.999193020626363	0.000806979373637179	0
EFYaak_22_070	0	0.99519996909884	0.00473194109793435	6.80898032262353e-05
EFYaak_22_072	0	0.998260678548217	0.0015954288860554	0.000143892565727213
EFYaak_22_075	0	0.998647135977621	0.00135286402237933	0
