Sample_ID	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix
Grizzly_23_367	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_368	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_369	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_370	0.000011	0.00001	0.000021	0.999969	0.00001
Grizzly_23_371	0.000011	0.00001	0.000021	0.999969	0.00001
Grizzly_23_372	0.000012	0.00001	0.000022	0.999968	0.00001
Grizzly_23_373	0.00001	0.00001	0.00002	0.999969	0.000011
Grizzly_23_374	0.000011	0.00001	0.000021	0.999969	0.00001
Grizzly_23_375	0.00001	0.00001	0.00002	0.999969	0.00001
Grizzly_23_376	0.000011	0.040856	0.040867	0.959123	0.00001
Grizzly_23_377	0.000012	0.00001	0.000022	0.999968	0.00001
Grizzly_23_378	0.000012	0.00001	0.000022	0.999966	0.000012
Grizzly_23_379	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_380	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_381	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_382	0.000012	0.00001	0.000022	0.999968	0.00001
Grizzly_23_383	0.000011	0.00001	0.000021	0.999969	0.00001
Grizzly_23_384	0.00001	0.00001	0.00002	0.99997	0.00001
Grizzly_23_385	0.000011	0.00001	0.000021	0.999969	0.00001
Grizzly_23_386	0.000011	0.026058	0.026069	0.973921	0.00001
Grizzly_23_387	0.000011	0.00001	0.000021	0.999968	0.000011
Grizzly_23_388	0.000011	0.019866	0.019877	0.980113	0.00001
Grizzly_23_389	0.000012	0.00001	0.000022	0.999968	0.00001
Grizzly_23_390	0.000011	0.00001	0.000021	0.999969	0.00001
GR_NA_09	0.141584	0.858229	0.999813	0.000177	0.00001
GR_NA_15	0.102032	0.897948	0.99998	0.00001	0.00001
GSH_22_02	0.999968	0.000011	0.999979	0.00001	0.000011
GSH_22_03	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_05	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_06	0.999969	0.000011	0.99998	0.00001	0.000011
GSH_22_07	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_08	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_09	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_10	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_11	0.999969	0.000011	0.99998	0.00001	0.000011
GSH_22_12	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_13	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_14	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_15	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_16	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_17	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_18	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_19	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_20	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_22	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_24	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_25	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_26	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_27	0.999968	0.000011	0.999979	0.00001	0.000011
GSH_22_28	0.999969	0.000011	0.99998	0.00001	0.000011
GSH_22_29	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_30	0.999968	0.000011	0.999979	0.00001	0.000011
GSH_22_32	0.99997	0.00001	0.99998	0.00001	0.00001
GSH_22_33	0.999969	0.000011	0.99998	0.00001	0.00001
GSH_22_34	0.999968	0.000011	0.999979	0.00001	0.000011
GSH_22_35	0.99997	0.00001	0.99998	0.00001	0.00001
HogbackLo_03_12_22	0.00001	0.00001	0.00002	0.00001	0.99997
HogbackUp_03_12_144	0.00001	0.00001	0.00002	0.00001	0.99997
HoodR_93_32132	0.466542	0.533436	0.999978	0.00001	0.000012
HoodR_93_32145	0.481392	0.518586	0.999978	0.00001	0.000012
HoodR_93_32159	0.494468	0.505511	0.999979	0.00001	0.000011
Howard_22_01	0.646765	0.350042	0.996807	0.002147	0.001046
Howard_22_02	0.661443	0.338535	0.999978	0.00001	0.000012
Howard_22_03	0.595617	0.404363	0.99998	0.00001	0.00001
Howard_22_04	0.635592	0.364386	0.999978	0.00001	0.000012
Howard_22_05	0.620186	0.378811	0.998997	0.00001	0.000994
Howard_22_06	0.625663	0.374315	0.999978	0.00001	0.000012
Howard_22_07	0.635357	0.364622	0.999979	0.00001	0.000011
Howard_22_08	0.641312	0.358666	0.999978	0.00001	0.000012
Howard_22_09	0.419914	0.580066	0.99998	0.00001	0.000011
Howard_22_10	0.630611	0.369367	0.999978	0.00001	0.000012
Howard_22_11	0.648713	0.351266	0.999979	0.00001	0.000011
Howard_22_13	0.601591	0.398388	0.999979	0.00001	0.00001
Howard_22_14	0.599696	0.400284	0.99998	0.00001	0.00001
Howard_22_15	0.56618	0.4338	0.99998	0.00001	0.00001
Howard_22_16	0.632267	0.367713	0.99998	0.00001	0.00001
Howard_22_17	0.552236	0.447744	0.99998	0.00001	0.00001
Howard_22_18	0.653178	0.346802	0.99998	0.00001	0.00001
Howard_22_19	0.59133	0.40865	0.99998	0.00001	0.00001
HW1_23_01	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_02	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_03	0.000011	0.999969	0.99998	0.00001	0.000011
HW1_23_05	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_06	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_07	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_08	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_09	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_10	0.000011	0.999969	0.99998	0.00001	0.00001
HW1_23_13	0.00001	0.99997	0.99998	0.00001	0.00001
HW2_23_01	0.00001	0.99997	0.99998	0.00001	0.00001
HW2_23_02	0.000011	0.999969	0.99998	0.00001	0.00001
HW2_23_03	0.000011	0.999969	0.99998	0.00001	0.00001
HW2_23_04	0.00001	0.99997	0.99998	0.00001	0.00001
HW3_23_01	0.00001	0.99997	0.99998	0.00001	0.00001
HW3_23_02	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_03	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_04	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_05	0.00001	0.99997	0.99998	0.00001	0.00001
HW3_23_06	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_07	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_08	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_09	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_10	0.000011	0.999969	0.99998	0.00001	0.00001
HW3_23_11	0.00001	0.99997	0.99998	0.00001	0.00001
HW4_23_01	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_02	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_03	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_04	0.000011	0.999969	0.99998	0.00001	0.000011
HW4_23_05	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_06	0.00001	0.99997	0.99998	0.00001	0.00001
HW4_23_07	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_08	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_09	0.000011	0.999969	0.99998	0.00001	0.00001
HW4_23_10	0.000011	0.999969	0.99998	0.00001	0.00001
Iron_17_031	0.012426	0.015781	0.028207	0.971782	0.00001
Iron_17_032	0.000011	0.00001	0.000021	0.999969	0.00001
Iron_17_033	0.00001	0.00001	0.00002	0.999969	0.00001
Iron_17_034	0.000011	0.00001	0.000021	0.999969	0.00001
Iron_17_036	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_037	0.000012	0.004626	0.004638	0.995352	0.00001
Iron_17_038	0.088333	0.18081	0.269143	0.730847	0.00001
Iron_17_039	0.00001	0.00001	0.00002	0.999969	0.00001
Iron_17_040	0.00001	0.00001	0.00002	0.999969	0.000011
Iron_17_042	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_043	0.000011	0.00001	0.000021	0.999969	0.00001
Iron_17_044	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_045	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_046	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_047	0.000011	0.00001	0.000021	0.999969	0.00001
Iron_17_048	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_049	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_050	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_051	0.000013	0.00001	0.000023	0.999967	0.00001
Iron_17_052	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_053	0.000011	0.00001	0.000021	0.999969	0.00001
Iron_17_054	0.00001	0.00001	0.00002	0.999969	0.00001
Iron_17_055	0.000011	0.00001	0.000021	0.999969	0.00001
Iron_17_056	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_057	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_058	0.00001	0.00001	0.00002	0.99997	0.00001
Iron_17_059	0.000013	0.00001	0.000023	0.999967	0.00001
Iron_17_060	0.00001	0.00001	0.00002	0.99997	0.00001
JacksonFH_NA_01	0.00001	0.00001	0.00002	0.00001	0.99997
JacksonFH_NA_02	0.00001	0.00001	0.00002	0.00001	0.99997
JacksonFH_NA_05	0.00001	0.00001	0.00002	0.00001	0.99997
JacksonFH_NA_07	0.00001	0.00001	0.00002	0.00001	0.99997
JacksonFH_NA_08	0.00001	0.00001	0.00002	0.00001	0.99997
JacksonFH_NA_09	0.00001	0.00001	0.00002	0.00001	0.99997
JacksonFH_NA_10	0.00001	0.00001	0.00002	0.00001	0.99997
JARMAB08_22_06	0.067477	0.932503	0.99998	0.00001	0.00001
JARMAB8_22_01	0.06247	0.93751	0.99998	0.00001	0.00001
JARMAB8_22_02	0.060342	0.939638	0.99998	0.00001	0.00001
JARMAB8_22_03	0.109787	0.890192	0.999979	0.00001	0.000011
JARMAB8_22_04	0.041142	0.958838	0.99998	0.00001	0.00001
JARMAB8_22_05	0.069808	0.930172	0.99998	0.00001	0.00001
JARMAB8_22_06	0.07469	0.92529	0.99998	0.00001	0.00001
JARMAB8_22_08	0.062484	0.937496	0.99998	0.00001	0.00001
JARMAB8_22_10	0.042393	0.957587	0.99998	0.00001	0.00001
JARMAB8_22_11	0.059061	0.940919	0.99998	0.00001	0.00001
JARMAB8_22_12	0.043167	0.956813	0.99998	0.00001	0.00001
JARMAB8_22_13	0.046554	0.953426	0.99998	0.00001	0.00001
JARMAB8_22_14	0.071645	0.928335	0.99998	0.00001	0.00001
JARMAB8_22_16	0.06969	0.93029	0.99998	0.00001	0.00001
JARMAB8_22_17	0.067825	0.932155	0.99998	0.00001	0.00001
JARMAB8_22_18	0.019193	0.980787	0.99998	0.00001	0.00001
JARMAB8_22_19	0.07457	0.92541	0.99998	0.00001	0.00001
Kik_18_313	0.227984	0.771668	0.999652	0.000338	0.00001
Kik_18_316	0.16879	0.831188	0.999978	0.00001	0.000012
Kik_18_317	0.134455	0.865525	0.99998	0.00001	0.00001
Kik_18_318	0.237293	0.762687	0.99998	0.00001	0.00001
Kik_18_319	0.264274	0.735706	0.99998	0.00001	0.00001
Kik_18_321	0.159762	0.840218	0.99998	0.00001	0.00001
Kik_18_326	0.16585	0.83413	0.99998	0.00001	0.00001
Kik_18_327	0.268648	0.730997	0.999645	0.000345	0.00001
Kik_18_328	0.329764	0.670215	0.999979	0.00001	0.000011
Kik_18_329	0.186552	0.813428	0.99998	0.00001	0.00001
Kik_18_330	0.234542	0.765438	0.99998	0.00001	0.00001
Kik_18_331	0.260638	0.737894	0.998532	0.001458	0.00001
Kik_18_334	0.176839	0.813634	0.990473	0.009517	0.00001
Kik_18_472	0.229175	0.770805	0.99998	0.00001	0.00001
Kik_18_646	0.311252	0.688728	0.99998	0.00001	0.00001
Kik_18_647	0.057346	0.942634	0.99998	0.00001	0.00001
Kik_19_020	0.126665	0.873315	0.99998	0.00001	0.00001
Kik_19_024	0.158574	0.83893	0.997504	0.002486	0.00001
Kik_190_35	0.14528	0.848059	0.993339	0.006651	0.00001
Kik_19_036	0.214147	0.785833	0.99998	0.00001	0.00001
Kik_19_040	0.21255	0.783685	0.996235	0.003755	0.00001
Kik_19_044	0.104457	0.895523	0.99998	0.00001	0.00001
Kik_19_046	0.186145	0.813779	0.999924	0.000066	0.00001
Kik_19_048	0.20966	0.79032	0.99998	0.00001	0.00001
KilbCk_20_01	0.185167	0.812388	0.997555	0.002435	0.00001
KilbCk_20_02	0.158546	0.841434	0.99998	0.00001	0.00001
KilbCk_20_03	0.175775	0.821534	0.997309	0.002681	0.00001
KilbCk_20_04	0.15042	0.84956	0.99998	0.00001	0.00001
KilbCk_20_05	0.159579	0.837788	0.997367	0.002623	0.00001
KilbCk_20_06	0.136517	0.863461	0.999978	0.00001	0.000012
KilbCk_20_07	0.162251	0.833638	0.995889	0.004101	0.00001
KilbCk_20_08	0.157979	0.842001	0.99998	0.00001	0.00001
KilbCk_20_09	0.113498	0.884173	0.997671	0.00232	0.00001
KilbCk_20_10	0.167919	0.830116	0.998035	0.001955	0.00001
KilbCk_20_11	0.17187	0.826155	0.998025	0.001965	0.00001
KilbCk_20_12	0.131586	0.868394	0.99998	0.00001	0.000011
KilbCk_20_13	0.169558	0.830421	0.999979	0.00001	0.00001
KilbCk_20_14	0.195843	0.804137	0.99998	0.00001	0.00001
KilbCk_20_15	0.167667	0.832313	0.99998	0.00001	0.00001
KilbCk_20_16	0.173259	0.824731	0.99799	0.002001	0.00001
KilbCk_20_17	0.183781	0.816198	0.999979	0.00001	0.00001
KilbCk_20_18	0.202404	0.797576	0.99998	0.00001	0.00001
KilbCk_20_19	0.129834	0.867764	0.997598	0.002392	0.00001
KilbCk_20_20	0.171157	0.828823	0.99998	0.00001	0.00001
KilbCk_20_21	0.169105	0.830875	0.99998	0.00001	0.00001
KilbCk_20_22	0.148162	0.851818	0.99998	0.00001	0.00001
KilbCk_20_23	0.159802	0.840176	0.999978	0.00001	0.000012
KilbCk_20_24	0.173147	0.824273	0.99742	0.00257	0.00001
KilbCk_20_25	0.120954	0.879026	0.99998	0.00001	0.00001
KilbCk_20_26	0.156645	0.84071	0.997355	0.002635	0.00001
KilbCk_20_27	0.163078	0.834533	0.997611	0.002379	0.00001
KilbCk_20_28	0.133536	0.866444	0.99998	0.00001	0.00001
KilbCk_20_29	0.16996	0.83002	0.99998	0.00001	0.00001
KilbCk_20_30	0.196963	0.801122	0.998085	0.001905	0.00001
KO_19_5583	0.272447	0.727533	0.99998	0.00001	0.00001
KootRiv_15_01	0.783313	0.216667	0.99998	0.00001	0.00001
KootRiv_15_06	0.819953	0.173346	0.993299	0.006692	0.00001
KootRiv_15_07	0.209172	0.790808	0.99998	0.00001	0.00001
KootRiv_15_08	0.796008	0.203972	0.99998	0.00001	0.00001
KootRiv_15_12	0.196796	0.803183	0.999979	0.00001	0.000011
KootRiv_15_15	0.361709	0.638255	0.999964	0.000026	0.00001
KootRiv_15_17	0.138778	0.861202	0.99998	0.00001	0.00001
KootRiv_15_20	0.170779	0.8292	0.999979	0.00001	0.000011
KootRiv_15_21	0.24961	0.75037	0.99998	0.00001	0.00001
KootRiv_15_22	0.30588	0.6941	0.99998	0.00001	0.00001
KootRiv_15_24	0.303635	0.696344	0.999979	0.00001	0.000011
KootRiv_15_27	0.793424	0.202953	0.996377	0.003613	0.00001
KootRiv_15_29	0.828015	0.171965	0.99998	0.00001	0.00001
KootRiv_15_30	0.850795	0.142827	0.993622	0.00027	0.006108
KootRiv_15_31	0.234337	0.765643	0.99998	0.00001	0.00001
KootRiv_15_32	0.82957	0.1561	0.98567	0.008036	0.006293
KootRiv_15_34	0.218862	0.781118	0.99998	0.00001	0.00001
KootRiv_15_36	0.180851	0.819129	0.99998	0.00001	0.00001
KootRiv_15_37	0.759449	0.229682	0.989131	0.010859	0.00001
KootRiv_15_38	0.828369	0.171611	0.99998	0.00001	0.00001
KootRiv_15_40	0.163206	0.836443	0.999649	0.00034	0.00001
KootRiv_16_04	0.74659	0.252264	0.998854	0.001136	0.00001
KootRiv_16_11	0.042307	0.957673	0.99998	0.00001	0.00001
KootRiv_16_13	0.83207	0.166379	0.998449	0.001541	0.00001
KootRiv_16_14	0.835079	0.164901	0.99998	0.00001	0.00001
KootRiv_16_18	0.805298	0.193372	0.99867	0.00132	0.00001
KootRiv_16_25	0.80217	0.19781	0.99998	0.00001	0.00001
KootRiv_16_26	0.045727	0.954253	0.99998	0.00001	0.00001
KootRiv_16_39	0.159378	0.840601	0.999979	0.00001	0.000011
KootRiv_16_41	0.109607	0.890372	0.999979	0.00001	0.000011
KootRiv_17_02	0.807483	0.189737	0.99722	0.00277	0.00001
KootRiv_20_42	0.059262	0.940717	0.999979	0.00001	0.000011
KRBY_22_01	0.236229	0.763751	0.99998	0.00001	0.00001
KRBY_22_02	0.214574	0.285563	0.500137	0.499853	0.00001
KRBY_22_03	0.759757	0.240223	0.99998	0.00001	0.00001
KRBY_22_05	0.534455	0.462961	0.997416	0.002574	0.00001
KRBY_22_06	0.155435	0.344684	0.500119	0.499871	0.00001
KRBY_22_07	0.743113	0.254547	0.99766	0.00233	0.00001
KRBY_22_08	0.23336	0.766619	0.999979	0.00001	0.00001
KRBY_22_09	0.21794	0.78204	0.99998	0.00001	0.00001
KRBY_22_10	0.222142	0.777838	0.99998	0.00001	0.00001
LA3_18_01	0.243473	0.756507	0.99998	0.00001	0.00001
LA4_18_01	0.016801	0.983179	0.99998	0.00001	0.00001
LA5_18_01	0.046274	0.953706	0.99998	0.00001	0.00001
LA5_18_02	0.074202	0.925778	0.99998	0.00001	0.00001
LA5_18_03	0.016727	0.983253	0.99998	0.00001	0.00001
LA5_18_04	0.228876	0.771104	0.99998	0.00001	0.00001
LA6_18_01	0.015954	0.984026	0.99998	0.00001	0.00001
LA6_18_02	0.026001	0.973979	0.99998	0.00001	0.00001
LA7_18_01	0.09138	0.9086	0.99998	0.00001	0.00001
LA7_18_02	0.022165	0.977815	0.99998	0.00001	0.00001
Lake_22_18	0.536819	0.434718	0.971537	0.028453	0.00001
Lamar_13_A23	0.000011	0.00001	0.000021	0.00001	0.999969
LamarA07	0.00001	0.00001	0.00002	0.00001	0.99997
LamarV_16_05	0.298514	0.187825	0.486339	0.010077	0.503584
Lap_23_481	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_482	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_483	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_484	0.00001	0.00001	0.00002	0.999969	0.00001
Lap_23_485	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_486	0.000011	0.00001	0.000021	0.999968	0.000011
Lap_23_487	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_488	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_489	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_490	0.00001	0.00001	0.00002	0.999969	0.000011
Lap_23_491	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_492	0.000011	0.00001	0.000021	0.999968	0.00001
Lap_23_493	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_494	0.00001	0.00001	0.00002	0.999967	0.000013
Lap_23_495	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_496	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_497	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_498	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_499	0.00001	0.00001	0.00002	0.999968	0.000012
Lap_23_500	0.000011	0.00001	0.000021	0.999969	0.00001
Lap_23_502	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_503	0.00001	0.00001	0.00002	0.999968	0.000012
Lap_23_504	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_505	0.00001	0.00001	0.00002	0.999969	0.000011
Lap_23_506	0.000011	0.00001	0.000021	0.999968	0.000011
Lap_23_507	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_508	0.000011	0.00001	0.000021	0.999967	0.000012
Lap_23_509	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_510	0.00001	0.00001	0.00002	0.99997	0.00001
Lap_23_NA	0.00001	0.00001	0.00002	0.99997	0.00001
LCherry_17_211	0.000011	0.991486	0.991497	0.008493	0.00001
LCherry_17_212	0.000011	0.969723	0.969734	0.030256	0.00001
LCherry_17_213	0.000011	0.988771	0.988782	0.011208	0.00001
LCherry_17_214	0.000011	0.989012	0.989023	0.010967	0.00001
LCherry_17_215	0.000011	0.979366	0.979377	0.020613	0.00001
LCherry_17_216	0.000011	0.993087	0.993098	0.006892	0.00001
LCherry_17_217	0.000012	0.975201	0.975213	0.024778	0.00001
LCherry_17_218	0.000011	0.984098	0.984109	0.015882	0.00001
LCherry_17_219	0.000011	0.994865	0.994876	0.005114	0.00001
LCherry_17_220	0.000011	0.984086	0.984097	0.015894	0.00001
LCherry_17_221	0.000011	0.994385	0.994396	0.005594	0.00001
LCherry_17_222	0.000011	0.978087	0.978098	0.021892	0.00001
LCherry_17_223	0.000011	0.982189	0.9822	0.01779	0.00001
LCherry_17_224	0.000011	0.993727	0.993738	0.006252	0.00001
LCherry_17_225	0.000011	0.994804	0.994815	0.005175	0.00001
LCherry_17_226	0.000011	0.983287	0.983298	0.016692	0.00001
LCherry_17_227	0.000011	0.993751	0.993762	0.006228	0.00001
LCherry_17_228	0.000011	0.993123	0.993134	0.006856	0.00001
LCherry_17_229	0.000011	0.992838	0.992849	0.007141	0.00001
LCherry_17_231	0.000011	0.970379	0.97039	0.0296	0.00001
LCherry_17_232	0.000011	0.993654	0.993665	0.006325	0.00001
LCherry_17_233	0.000011	0.996171	0.996182	0.003808	0.00001
LCherry_17_234	0.000011	0.994073	0.994084	0.005906	0.00001
LCherry_17_235	0.000012	0.994662	0.994674	0.005317	0.00001
LCherry_17_236	0.000011	0.990513	0.990524	0.009466	0.00001
LCherry_17_237	0.000011	0.997422	0.997433	0.002557	0.00001
LCherry_17_238	0.000011	0.987406	0.987417	0.012573	0.00001
Leigh_04_212	0.00001	0.00001	0.00002	0.00001	0.99997
LibbyBBC_11_322	0.726915	0.273065	0.99998	0.00001	0.00001
LibbyBBC_11_324	0.799832	0.192161	0.991993	0.007997	0.00001
LibbyBBC_11_325	0.633034	0.364945	0.997979	0.002011	0.00001
LibbyBBC_11_328	0.849427	0.131281	0.980708	0.016495	0.002798
LibbyBBC_11_329	0.801449	0.190705	0.992154	0.005972	0.001874
LibbyBBC_11_330	0.791593	0.194662	0.986255	0.013735	0.00001
LibbyBBC_11_331	0.705263	0.290562	0.995825	0.004166	0.00001
LibbyBBC_11_332	0.728973	0.261645	0.990618	0.009372	0.00001
LibbyBBC_11_333	0.61601	0.3777	0.99371	0.006281	0.00001
LibbyBBC_11_334	0.486474	0.506555	0.993029	0.006183	0.000788
LibbyBBC_11_343	0.835008	0.158952	0.99396	0.004707	0.001333
LibbyBBC_11_346	0.789189	0.209749	0.998938	0.001052	0.00001
LibbyBBC_11_347	0.77473	0.215127	0.989857	0.007774	0.002369
LK_2009_12_17_600	0.033741	0.966239	0.99998	0.00001	0.00001
LK_2016_01_18_572	0.192346	0.807632	0.999978	0.00001	0.000011
LK_2016_01_18_673	0.205686	0.794294	0.99998	0.00001	0.00001
LK_BT_07_161	0.197244	0.802129	0.999373	0.000617	0.00001
LKFD_16_001	0.196931	0.803049	0.99998	0.00001	0.00001
LKFD_16_002	0.17383	0.82615	0.99998	0.00001	0.00001
LKFD_16_003	0.245614	0.754366	0.99998	0.00001	0.00001
LKFD_16_004	0.172532	0.827448	0.99998	0.00001	0.000011
LKFD_16_005	0.207706	0.792274	0.99998	0.00001	0.00001
LKFD_16_006	0.035078	0.964902	0.99998	0.00001	0.00001
LKFD_16_007	0.068742	0.931238	0.99998	0.00001	0.00001
LKFD_16_008	0.130068	0.869911	0.999979	0.00001	0.000011
LKFD_16_009	0.258846	0.741134	0.99998	0.00001	0.00001
LKFD_16_010	0.224909	0.775071	0.99998	0.00001	0.00001
LKFD_16_011	0.186266	0.810321	0.996587	0.003402	0.00001
LKFD_16_012	0.154116	0.845863	0.999979	0.00001	0.000011
LKFD_16_013	0.097273	0.902706	0.999979	0.00001	0.00001
LKFD_16_014	0.183459	0.81652	0.999979	0.00001	0.000011
LKFD_16_015	0.097152	0.902827	0.999979	0.00001	0.00001
LKFD_16_016	0.108112	0.891286	0.999398	0.000592	0.00001
LKFD_16_017	0.140624	0.859356	0.99998	0.00001	0.000011
LKFD_16_018	0.147667	0.852312	0.999979	0.00001	0.000011
LKFD_16_019	0.107113	0.892867	0.99998	0.00001	0.00001
LKFD_16_020	0.123987	0.875992	0.999979	0.00001	0.000011
LKFD_16_021	0.186013	0.813967	0.99998	0.00001	0.00001
LKFD_16_022	0.209226	0.790754	0.99998	0.00001	0.00001
LKFD_16_023	0.203435	0.788177	0.991612	0.008378	0.00001
LKFD_17_01	0.184446	0.815533	0.999979	0.00001	0.000011
LKFD_17_02	0.201487	0.798493	0.99998	0.00001	0.00001
LKFD_17_03	0.276913	0.718104	0.995017	0.004973	0.00001
LKFD_17_04	0.161553	0.838426	0.999979	0.00001	0.000011
LKFD_17_05	0.041569	0.958411	0.99998	0.00001	0.000011
LKFD_17_06	0.145317	0.854662	0.999979	0.00001	0.000011
LKFD_17_07	0.212577	0.787402	0.999979	0.00001	0.000011
LKFD_17_08	0.050291	0.949689	0.99998	0.00001	0.00001
LKFD_17_09	0.15423	0.84575	0.99998	0.00001	0.00001
LKFD_17_10	0.174315	0.825665	0.99998	0.00001	0.00001
LKFD_17_11	0.157522	0.842458	0.99998	0.00001	0.00001
LKFD_18_02	0.075	0.92498	0.99998	0.00001	0.00001
LKFD_18_03	0.187452	0.812528	0.99998	0.00001	0.00001
LKFD_18_04	0.196507	0.803473	0.99998	0.00001	0.00001
LKFD_18_05	0.071813	0.928167	0.99998	0.00001	0.00001
LKFD_18_09	0.096178	0.903802	0.99998	0.00001	0.00001
LKFD_18_11	0.154645	0.845333	0.999978	0.00001	0.000012
LKFD_19_02	0.046884	0.953096	0.99998	0.00001	0.00001
LKFD_19_03	0.073717	0.926263	0.99998	0.00001	0.00001
LKFD_19_05	0.036242	0.963738	0.99998	0.00001	0.00001
LKFD_19_06	0.154712	0.845268	0.99998	0.00001	0.00001
LKFD_19_07	0.054552	0.945427	0.999979	0.00001	0.000011
LKFD_19_08	0.052654	0.947326	0.99998	0.00001	0.00001
LKFD_19_09	0.036255	0.963725	0.99998	0.00001	0.00001
LKFD_19_10	0.237468	0.762512	0.99998	0.00001	0.00001
LKFD_19_11	0.082236	0.917744	0.99998	0.00001	0.00001
LKFD_19_12	0.090947	0.909032	0.999979	0.00001	0.000011
LKFD_19_13	0.097687	0.902292	0.999979	0.00001	0.000011
LKFD_19_14	0.043741	0.956238	0.999979	0.00001	0.000011
LKFD_20_01	0.130969	0.869009	0.999978	0.00001	0.000011
LKFD_20_02	0.044354	0.955626	0.99998	0.00001	0.00001
LKFD_20_06	0.051581	0.948398	0.999979	0.00001	0.000011
LKFD_22_01	0.165826	0.834154	0.99998	0.00001	0.00001
LKFD_22_05	0.037823	0.962157	0.99998	0.00001	0.00001
LKFD_22_07	0.145085	0.854895	0.99998	0.00001	0.00001
