Sample_ID	Heterozygosity	Raw_Ancestry
Bear_21_036	0.00014029180695847364	7.014590347923682e-05
Bear_21_037	0.0	0.0001413627367825841
Bear_21_038	0.0004433934377771209	0.00022169671888856046
Bear_21_039_1	0.0	0.0
Bear_21_039	0.0	0.0
Bear_21_040	0.00014654161781946072	7.327080890973036e-05
Bear_21_041	0.0	0.0
Bear_21_042	0.0	0.0
Bear_21_043	0.00014066676044450696	7.033338022225348e-05
Bear_21_044	0.00014064697609001407	7.032348804500703e-05
Bear_21_045	0.0005644933672029354	0.0002822466836014677
Bear_21_046	0.0	0.0
Bear_21_047	0.0	0.0
Bear_21_048	0.0001424298532972511	7.121492664862555e-05
Bear_21_049	0.00014029180695847364	7.014590347923682e-05
Bear_21_050	0.0	0.0
Bear_21_051	0.0	0.0
Bear_21_052	0.00014234875444839857	7.117437722419929e-05
Bear_21_053	0.0	0.0
Bear_21_054	0.0	0.0
Bear_21_055	0.0	0.0
Bear_21_056	0.0	0.0
Bear_21_057	0.0	0.0
Bear_21_058	0.0	0.0
Bear_21_061	0.0	0.0
Bear_21_062	0.0	0.0
Bear_21_063	0.0	0.0
Bear_21_064	0.00014088475626937165	7.044237813468582e-05
Bear_21_065	0.0002852660105548424	0.0001426330052774212
Bear_21_066	0.0005814798662596307	0.00029073993312981537
Bear_21_067	0.00014112334180073385	7.056167090036692e-05
Bear_21_068	0.0001414827391058291	7.074136955291455e-05
Bear_21_069	0.00014536996656490768	7.268498328245384e-05
Bear_21_070	0.0001432870038687491	7.164350193437455e-05
Bear_21_071	0.0	0.0
Bear_21_072	0.00015318627450980392	7.659313725490196e-05
Bear_21_073	0.00014072614691809738	7.036307345904869e-05
Bear_21_074	0.00014927601134497685	7.463800567248842e-05
Bear_21_075	0.0	0.0
Bear_21_076	0.0	0.0
Bear_21_077	0.0	0.0
Bear_21_078	0.0	0.0
Bear_21_079	0.00014302059496567506	7.151029748283753e-05
Bear_21_080	0.0	0.0
Bear_21_081	0.0	0.0
Bear_21_083	0.0	0.0
Bear_21_084	0.0	0.0
Bear_21_086	0.00014064697609001407	7.032348804500703e-05
Bear_21_087	0.0004220002813335209	0.00021100014066676045
Bear_21_088	0.0	0.0
Bear_21_089	0.0	0.0
Bear_21_090	0.00015698587127158556	7.849293563579278e-05
Bear_21_091	0.0	0.0
Bear_21_092	0.0001536806516059628	7.68403258029814e-05
Bear_21_094	0.00014660606949127694	7.330303474563847e-05
Bear_21_095	0.00014060742407199101	7.030371203599551e-05
Bear_21_096	0.00031411967959792684	0.00015705983979896342
Bear_21_097	0.0	0.0
Bear_21_098	0.0001456876456876457	7.284382284382284e-05
Bear_21_099	0.00014035087719298245	7.017543859649122e-05
Bear_21_100	0.00014925373134328358	7.462686567164179e-05
Bear_21_101	0.0	0.0
Bear_21_102	0.0	0.0
Bear_21_103	0.0	0.0
Bear_24_001	0.0	0.0
Bear_24_002_1	0.0	0.0
Bear_24_002	0.0	0.0
Bear_24_003	0.0	0.0
Bear_24_004	0.0001444669170759896	7.22334585379948e-05
Bear_24_005	0.0	0.0
Bear_24_007	0.0	0.0
Bear_24_008	0.0	0.0
Bear_24_009	0.0	0.0
Bear_24_012	0.0	0.0
Bear_24_013	0.0	0.0
Bear_24_014	0.0	0.0
Bear_24_015	0.0	0.0
Bear_24_016	0.0001409046075806679	7.045230379033395e-05
Bear_24_017	0.0	0.0
Bear_24_018	0.0	0.0
Bear_24_019	0.0	0.0
Bear_24_020	0.0	0.0
Bear_24_021	0.0	0.0
Bear_24_022	0.0	0.0
Bear_24_023	0.0	0.0
Bear_24_024	0.0	0.0
Bear_24_025	0.0	0.0
Bear_24_027	0.0	0.0
Bear_24_028	0.0	0.0
Bear_24_029	0.0	0.0
Bear_24_030	0.0	0.0
Bear_24_031_1	0.00014074595355383532	7.037297677691766e-05
Bear_24_031	0.0	0.0
Bear_24_032_1	0.0	0.0
Bear_24_032	0.0	0.0
Bear_24_033_1	0.0	0.0
Bear_24_033	0.0	0.0
Bear_24_034_1	0.0	0.0
Bear_24_034	0.0	0.0
Bear_24_035_1	0.0001406271972999578	7.03135986499789e-05
Bear_24_035	0.0	0.0
Bear_24_036_1	0.0	0.0
Bear_24_036	0.0	0.0
Bear_24_037_1	0.0	0.0
Bear_24_037	0.0	0.0
Bear_24_038_1	0.000149947518368571	7.49737591842855e-05
Bear_24_038	0.0	0.0
Bear_24_039	0.0	0.0
Bear_24_040	0.0	0.0
Bear_24_041	0.0	0.0001684352366515075
Bear_24_042	0.0	0.0
Bear_24_043	0.0	0.0
Bear_24_044	0.0	0.0
Bear_24_045	0.0	0.0
Bear_24_046	0.0	0.0
Bear_24_047	0.0	0.0
Bear_24_048	0.00014808233377758035	7.404116688879017e-05
